KaBP	Longitude	Latitude	Mega_biome
6.5000 	-98.9506 	48.0315 	6.0000 
6.5000 	-98.5866 	47.0747 	6.0000 
6.5000 	-98.1598 	46.8559 	6.0000 
6.5000 	-97.2768 	45.5014 	6.0000 
6.5000 	-97.1261 	30.3600 	6.0000 
6.5000 	-97.1167 	30.3667 	6.0000 
6.5000 	-96.7211 	30.7850 	3.0000 
6.5000 	-96.0933 	47.1948 	6.0000 
6.5000 	-95.8083 	34.4056 	6.0000 
6.5000 	-95.7866 	47.1932 	6.0000 
6.5000 	-95.5750 	46.9222 	6.0000 
6.5000 	-95.5133 	39.5300 	6.0000 
6.5000 	-95.2936 	46.2061 	6.0000 
6.5000 	-95.2842 	46.2119 	6.0000 
6.5000 	-95.2833 	73.1333 	8.0000 
6.5000 	-95.2000 	43.3333 	6.0000 
6.5000 	-95.1627 	47.1775 	8.0000 
6.5000 	-95.0667 	72.5833 	8.0000 
6.5000 	-95.0077 	47.2448 	3.0000 
6.5000 	-94.9440 	47.1740 	8.0000 
6.5000 	-94.5516 	46.2706 	8.0000 
6.5000 	-94.2500 	51.3833 	4.0000 
6.5000 	-94.1130 	47.0810 	3.0000 
6.5000 	-93.8700 	43.0300 	6.0000 
6.5000 	-93.7500 	49.5833 	3.0000 
6.5000 	-93.6917 	44.8917 	6.0000 
6.5000 	-93.6875 	45.4250 	6.0000 
6.5000 	-93.6436 	47.1356 	3.0000 
6.5000 	-93.6305 	45.0350 	3.0000 
6.5000 	-93.6000 	46.5833 	3.0000 
6.5000 	-93.5727 	45.0050 	6.0000 
6.5000 	-93.4297 	43.1251 	6.0000 
6.5000 	-93.2700 	42.0200 	6.0000 
6.5000 	-93.1972 	45.4111 	6.0000 
6.5000 	-93.1598 	44.7999 	6.0000 
6.5000 	-93.1226 	44.7709 	6.0000 
6.5000 	-92.7808 	46.3243 	3.0000 
6.5000 	-92.7000 	49.3500 	3.0000 
6.5000 	-92.6866 	46.4071 	3.0000 
6.5000 	-92.6200 	46.7200 	3.0000 
6.5000 	-92.0105 	48.0988 	3.0000 
6.5000 	-92.0000 	49.4800 	4.0000 
6.5000 	-91.6600 	47.4717 	3.0000 
6.5000 	-91.1167 	48.0000 	3.0000 
6.5000 	-91.1000 	36.8000 	3.0000 
6.5000 	-90.3500 	45.3000 	3.0000 
6.5000 	-90.0833 	45.3333 	3.0000 
6.5000 	-89.8667 	43.0833 	6.0000 
6.5000 	-89.7321 	43.4178 	3.0000 
6.5000 	-89.3467 	48.4075 	3.0000 
6.5000 	-88.7400 	48.5600 	3.0000 
6.5000 	-88.3244 	40.6759 	3.0000 
6.5000 	-88.1848 	42.3515 	3.0000 
6.5000 	-88.1000 	43.4000 	3.0000 
6.5000 	-87.9721 	46.7194 	3.0000 
6.5000 	-87.9500 	46.7500 	3.0000 
6.5000 	-87.7333 	44.0500 	3.0000 
6.5000 	-87.5156 	44.4500 	3.0000 
6.5000 	-87.4550 	45.6667 	3.0000 
6.5000 	-86.9583 	46.4700 	3.0000 
6.5000 	-86.5446 	41.6385 	3.0000 
6.5000 	-86.5300 	41.6700 	3.0000 
6.5000 	-85.6611 	46.4292 	3.0000 
6.5000 	-85.3833 	42.4000 	3.0000 
6.5000 	-85.2500 	41.5831 	3.0000 
6.5000 	-85.1167 	44.8833 	3.0000 
6.5000 	-85.0000 	43.4800 	3.0000 
6.5000 	-84.9583 	44.7000 	3.0000 
6.5000 	-84.9300 	48.2100 	4.0000 
6.5000 	-84.8833 	43.4167 	3.0000 
6.5000 	-84.7500 	41.4167 	3.0000 
6.5000 	-84.6894 	40.2167 	3.0000 
6.5000 	-84.5583 	54.3056 	4.0000 
6.5000 	-84.3167 	45.6000 	3.0000 
6.5000 	-83.8000 	40.3500 	3.0000 
6.5000 	-83.5333 	40.1000 	3.0000 
6.5000 	-83.2583 	30.7250 	3.0000 
6.5000 	-83.2539 	30.6222 	3.0000 
6.5000 	-83.2411 	43.1239 	3.0000 
6.5000 	-82.3200 	42.9800 	3.0000 
6.5000 	-81.7667 	47.3167 	3.0000 
6.5000 	-81.5000 	46.6000 	3.0000 
6.5000 	-81.4167 	45.1500 	3.0000 
6.5000 	-81.3348 	41.1962 	3.0000 
6.5000 	-81.3200 	45.1700 	3.0000 
6.5000 	-81.3167 	48.4000 	4.0000 
6.5000 	-81.2667 	49.1833 	3.0000 
6.5000 	-81.2500 	42.9167 	3.0000 
6.5000 	-80.8600 	44.7400 	3.0000 
6.5000 	-80.7762 	34.1676 	3.0000 
6.5000 	-80.6983 	46.8283 	3.0000 
6.5000 	-80.6597 	43.2250 	3.0000 
6.5000 	-80.4133 	43.2367 	3.0000 
6.5000 	-80.4000 	43.9000 	4.0000 
6.5000 	-80.4000 	43.9100 	3.0000 
6.5000 	-80.2833 	38.2000 	3.0000 
6.5000 	-80.2500 	44.3700 	3.0000 
6.5000 	-80.1600 	47.1800 	3.0000 
6.5000 	-80.1333 	37.6000 	3.0000 
6.5000 	-80.1167 	47.0000 	4.0000 
6.5000 	-80.0900 	45.0500 	3.0000 
6.5000 	-79.9800 	44.8500 	3.0000 
6.5000 	-79.7800 	47.2300 	3.0000 
6.5000 	-79.7800 	44.9300 	3.0000 
6.5000 	-79.6378 	48.5039 	4.0000 
6.5000 	-79.6164 	38.1547 	3.0000 
6.5000 	-79.5100 	45.3800 	3.0000 
6.5000 	-79.4500 	45.2167 	3.0000 
6.5000 	-79.3900 	45.4100 	3.0000 
6.5000 	-79.3800 	44.0000 	3.0000 
6.5000 	-79.1167 	47.2875 	3.0000 
6.5000 	-78.9972 	37.9847 	3.0000 
6.5000 	-78.9534 	33.7989 	3.0000 
6.5000 	-78.9167 	46.4000 	3.0000 
6.5000 	-78.6703 	42.5417 	3.0000 
6.5000 	-78.6400 	45.5500 	3.0000 
6.5000 	-78.5500 	39.7667 	2.0000 
6.5000 	-78.1500 	43.5567 	3.0000 
6.5000 	-78.1000 	44.1000 	3.0000 
6.5000 	-77.9167 	44.3000 	3.0000 
6.5000 	-77.9167 	42.2500 	3.0000 
6.5000 	-77.5500 	39.9667 	3.0000 
6.5000 	-77.4333 	45.0333 	3.0000 
6.5000 	-77.3500 	45.1833 	3.0000 
6.5000 	-77.3400 	46.0300 	3.0000 
6.5000 	-77.0500 	44.4833 	3.0000 
6.5000 	-76.9000 	43.5100 	3.0000 
6.5000 	-76.7800 	78.4917 	8.0000 
6.5000 	-76.6439 	54.0278 	4.0000 
6.5000 	-76.6000 	44.5167 	3.0000 
6.5000 	-76.4500 	36.5833 	3.0000 
6.5000 	-76.3783 	57.1167 	8.0000 
6.5000 	-76.3500 	41.6739 	3.0000 
6.5000 	-76.3392 	53.0908 	4.0000 
6.5000 	-76.1000 	45.6000 	3.0000 
6.5000 	-75.8083 	45.4694 	3.0000 
6.5000 	-75.6167 	57.9167 	8.0000 
6.5000 	-75.2833 	56.1000 	4.0000 
6.5000 	-75.2667 	41.0333 	3.0000 
6.5000 	-75.2500 	58.5833 	8.0000 
6.5000 	-75.2489 	55.1108 	4.0000 
6.5000 	-75.1500 	58.1417 	8.0000 
6.5000 	-75.1000 	56.2833 	4.0000 
6.5000 	-74.9450 	56.0233 	4.0000 
6.5000 	-74.6833 	43.9167 	3.0000 
6.5000 	-74.5833 	49.6833 	4.0000 
6.5000 	-74.3958 	46.1719 	3.0000 
6.5000 	-74.2042 	41.2394 	3.0000 
6.5000 	-74.0378 	41.3914 	3.0000 
6.5000 	-73.9928 	45.9958 	3.0000 
6.5000 	-73.9675 	44.1806 	3.0000 
6.5000 	-73.5167 	55.0092 	4.0000 
6.5000 	-73.4758 	46.2758 	3.0000 
6.5000 	-73.3419 	45.9608 	4.0000 
6.5000 	-73.3308 	45.9639 	3.0000 
6.5000 	-73.3111 	45.5431 	3.0000 
6.5000 	-73.3000 	45.9889 	3.0000 
6.5000 	-73.0500 	42.6500 	3.0000 
6.5000 	-73.0306 	46.7264 	3.0000 
6.5000 	-72.9986 	46.6139 	3.0000 
6.5000 	-72.9828 	45.2828 	3.0000 
6.5000 	-72.8833 	42.5667 	3.0000 
6.5000 	-72.8378 	46.7878 	3.0000 
6.5000 	-72.5847 	45.3589 	3.0000 
6.5000 	-72.2992 	41.3525 	3.0000 
6.5000 	-72.1469 	48.2939 	4.0000 
6.5000 	-71.8078 	46.8919 	3.0000 
6.5000 	-71.7333 	44.1333 	3.0000 
6.5000 	-71.6667 	44.1667 	3.0000 
6.5000 	-71.5669 	48.3658 	4.0000 
6.5000 	-71.5000 	46.4500 	3.0000 
6.5000 	-71.4228 	47.0778 	3.0000 
6.5000 	-71.3250 	45.6708 	3.0000 
6.5000 	-71.1750 	47.9078 	4.0000 
6.5000 	-71.1628 	47.2578 	3.0000 
6.5000 	-71.1167 	41.9667 	3.0000 
6.5000 	-71.0333 	41.9500 	3.0000 
6.5000 	-70.9764 	47.5972 	4.0000 
6.5000 	-70.9328 	46.9328 	3.0000 
6.5000 	-70.6200 	46.5800 	4.0000 
6.5000 	-70.6158 	47.6097 	4.0000 
6.5000 	-70.5958 	46.2792 	3.0000 
6.5000 	-70.3758 	47.4969 	3.0000 
6.5000 	-70.3578 	54.3558 	4.0000 
6.5000 	-70.3500 	44.0333 	3.0000 
6.5000 	-70.3000 	46.7167 	3.0000 
6.5000 	-70.0005 	41.9327 	3.0000 
6.5000 	-69.9583 	60.9875 	8.0000 
6.5000 	-69.9297 	54.4236 	4.0000 
6.5000 	-69.8328 	60.7828 	8.0000 
6.5000 	-69.4528 	47.4578 	3.0000 
6.5000 	-69.3528 	47.8439 	4.0000 
6.5000 	-69.3167 	44.9833 	3.0000 
6.5000 	-69.3000 	43.7667 	3.0000 
6.5000 	-68.9439 	47.5328 	3.0000 
6.5000 	-68.7333 	45.0417 	3.0000 
6.5000 	-68.2000 	45.0333 	3.0000 
6.5000 	-67.5000 	54.8000 	4.0000 
6.5000 	-67.5000 	55.0167 	4.0000 
6.5000 	-67.4000 	55.2500 	4.0000 
6.5000 	-67.1319 	50.1403 	4.0000 
6.5000 	-67.0667 	52.2500 	4.0000 
6.5000 	-66.9500 	52.9333 	4.0000 
6.5000 	-66.7167 	45.1444 	3.0000 
6.5000 	-66.2667 	50.5500 	4.0000 
6.5000 	-66.2167 	51.4000 	4.0000 
6.5000 	-66.1250 	48.9108 	4.0000 
6.5000 	-66.0833 	66.1350 	8.0000 
6.5000 	-65.9500 	48.9660 	4.0000 
6.5000 	-65.8389 	48.2375 	4.0000 
6.5000 	-65.8128 	49.2078 	4.0000 
6.5000 	-65.7628 	49.1578 	4.0000 
6.5000 	-65.2669 	48.0519 	4.0000 
6.5000 	-64.9400 	48.1978 	3.0000 
6.5000 	-64.8333 	56.7833 	4.0000 
6.5000 	-64.8000 	47.0750 	4.0000 
6.5000 	-64.1833 	45.0167 	4.0000 
6.5000 	-64.0750 	46.6736 	4.0000 
6.5000 	-63.6428 	44.5633 	3.0000 
6.5000 	-63.2500 	55.6667 	4.0000 
6.5000 	-63.2000 	55.3333 	4.0000 
6.5000 	-63.0333 	58.2000 	8.0000 
6.5000 	-63.0250 	46.2500 	4.0000 
6.5000 	-62.6333 	55.0333 	4.0000 
6.5000 	-62.1500 	46.4083 	4.0000 
6.5000 	-60.5833 	53.3333 	4.0000 
6.5000 	-60.3917 	46.0667 	3.0000 
6.5000 	-58.8000 	48.2600 	4.0000 
6.5000 	-58.5500 	53.2333 	4.0000 
6.5000 	-58.0500 	52.2667 	4.0000 
6.5000 	-56.4333 	52.4500 	4.0000 
6.5000 	-56.1964 	50.0342 	4.0000 
6.5000 	-55.5300 	51.6000 	4.0000 
6.5000 	-55.5167 	50.7689 	4.0000 
6.5000 	-55.5056 	48.9361 	4.0000 
6.5000 	-52.6667 	47.6167 	4.0000 
6.5000 	-10.3083 	52.2000 	3.0000 
6.5000 	-10.1686 	52.1989 	3.0000 
6.5000 	-9.5897 	53.9194 	3.0000 
6.5000 	-9.5889 	52.0367 	3.0000 
6.5000 	-9.5797 	52.0103 	3.0000 
6.5000 	-9.5614 	53.7600 	3.0000 
6.5000 	-9.5425 	52.0025 	3.0000 
6.5000 	-9.5281 	52.0147 	3.0000 
6.5000 	-9.4564 	54.2056 	4.0000 
6.5000 	-9.4364 	54.0417 	3.0000 
6.5000 	-9.0986 	54.0500 	3.0000 
6.5000 	-7.8278 	53.1706 	3.0000 
6.5000 	-7.6325 	53.3225 	4.0000 
6.5000 	-7.4136 	53.3664 	3.0000 
6.5000 	-7.1833 	62.2500 	4.0000 
6.5000 	-6.7781 	53.7244 	3.0000 
6.5000 	-6.7333 	42.1000 	4.0000 
6.5000 	-6.4125 	52.9547 	3.0000 
6.5000 	-6.3897 	53.0175 	3.0000 
6.5000 	-6.2097 	40.5467 	3.0000 
6.5000 	-6.1500 	43.0500 	4.0000 
6.5000 	-6.0703 	42.1261 	3.0000 
6.5000 	-5.9531 	54.5442 	3.0000 
6.5000 	-5.8667 	56.6667 	3.0000 
6.5000 	-5.8333 	57.2500 	8.0000 
6.5000 	-5.7689 	43.5289 	3.0000 
6.5000 	-5.4833 	57.0833 	8.0000 
6.5000 	-5.3500 	32.9000 	3.0000 
6.5000 	-5.3436 	57.5589 	3.0000 
6.5000 	-4.9419 	51.8761 	4.0000 
6.5000 	-4.7183 	51.9317 	3.0000 
6.5000 	-4.7000 	58.4667 	3.0000 
6.5000 	-4.4964 	36.6197 	8.0000 
6.5000 	-4.2833 	55.0667 	3.0000 
6.5000 	-3.9819 	50.6275 	3.0000 
6.5000 	-3.9622 	50.6125 	3.0000 
6.5000 	-3.9569 	50.6547 	4.0000 
6.5000 	-3.9427 	50.6228 	3.0000 
6.5000 	-3.9100 	50.6556 	3.0000 
6.5000 	-3.8047 	51.1203 	3.0000 
6.5000 	-3.8000 	57.0833 	3.0000 
6.5000 	-3.6875 	51.0658 	8.0000 
6.5000 	-3.0453 	42.0456 	3.0000 
6.5000 	-2.8742 	47.3353 	8.0000 
6.5000 	-2.8483 	42.0003 	3.0000 
6.5000 	-2.8122 	41.9653 	3.0000 
6.5000 	-2.7272 	47.5125 	8.0000 
6.5000 	-2.6014 	36.7736 	3.0000 
6.5000 	-2.1656 	47.3397 	3.0000 
6.5000 	-2.1022 	47.2172 	3.0000 
6.5000 	-2.0167 	47.2650 	8.0000 
6.5000 	-2.0000 	47.2403 	8.0000 
6.5000 	-1.9156 	46.6631 	3.0000 
6.5000 	-1.8922 	46.6628 	8.0000 
6.5000 	-1.8761 	47.2808 	3.0000 
6.5000 	-1.8489 	49.6361 	3.0000 
6.5000 	-1.8428 	46.6122 	3.0000 
6.5000 	-1.7647 	46.5497 	8.0000 
6.5000 	-1.7258 	50.8278 	3.0000 
6.5000 	-1.6089 	47.4117 	3.0000 
6.5000 	-1.5958 	47.2722 	3.0000 
6.5000 	-1.5572 	47.2139 	3.0000 
6.5000 	-1.5514 	47.2225 	3.0000 
6.5000 	-1.5500 	43.2500 	4.0000 
6.5000 	-1.5342 	47.3106 	3.0000 
6.5000 	-1.5028 	47.4028 	3.0000 
6.5000 	-1.4944 	47.4297 	3.0000 
6.5000 	-1.4786 	47.3581 	3.0000 
6.5000 	-1.3606 	49.3819 	3.0000 
6.5000 	-1.3000 	54.7167 	4.0000 
6.5000 	-1.2936 	47.3556 	3.0000 
6.5000 	-1.1650 	47.3825 	8.0000 
6.5000 	-0.9192 	46.9636 	8.0000 
6.5000 	-0.8539 	47.3925 	3.0000 
6.5000 	-0.7753 	46.0897 	8.0000 
6.5000 	-0.7753 	46.0897 	8.0000 
6.5000 	-0.7753 	46.0897 	8.0000 
6.5000 	-0.4667 	49.3011 	3.0000 
6.5000 	-0.4497 	49.2389 	3.0000 
6.5000 	-0.4164 	47.9694 	3.0000 
6.5000 	-0.3056 	48.0569 	3.0000 
6.5000 	-0.2150 	49.1167 	3.0000 
6.5000 	-0.1667 	49.2333 	3.0000 
6.5000 	-0.0594 	49.1594 	3.0000 
6.5000 	-0.0333 	49.4167 	3.0000 
6.5000 	-0.0333 	49.4167 	3.0000 
6.5000 	0.0167 	45.9167 	3.0000 
6.5000 	0.0506 	50.8572 	3.0000 
6.5000 	0.0589 	51.5194 	3.0000 
6.5000 	0.1769 	51.5203 	3.0000 
6.5000 	0.2225 	51.4922 	3.0000 
6.5000 	0.3761 	51.4558 	3.0000 
6.5000 	0.4511 	47.3378 	3.0000 
6.5000 	0.4753 	47.3267 	3.0000 
6.5000 	0.4806 	47.0922 	3.0000 
6.5000 	0.6381 	47.4133 	3.0000 
6.5000 	0.8064 	52.5814 	3.0000 
6.5000 	0.8739 	52.5294 	3.0000 
6.5000 	1.1508 	47.8708 	8.0000 
6.5000 	1.6997 	47.8586 	3.0000 
6.5000 	1.7500 	48.4167 	3.0000 
6.5000 	1.8914 	46.9375 	3.0000 
6.5000 	2.2133 	50.8336 	3.0000 
6.5000 	2.3106 	45.6492 	3.0000 
6.5000 	2.3192 	47.8103 	3.0000 
6.5000 	2.3192 	47.8103 	3.0000 
6.5000 	2.3372 	45.6964 	3.0000 
6.5000 	2.4333 	49.9500 	3.0000 
6.5000 	2.4389 	45.7319 	3.0000 
6.5000 	2.6361 	45.3861 	3.0000 
6.5000 	2.7500 	42.1333 	3.0000 
6.5000 	2.7856 	43.5753 	3.0000 
6.5000 	2.9667 	43.5667 	3.0000 
6.5000 	3.0000 	43.2667 	8.0000 
6.5000 	3.0811 	44.7444 	3.0000 
6.5000 	3.0850 	44.7472 	3.0000 
6.5000 	3.1250 	44.5667 	3.0000 
6.5000 	3.1333 	49.1833 	3.0000 
6.5000 	3.6000 	44.4500 	3.0000 
6.5000 	3.6000 	44.4333 	3.0000 
6.5000 	3.6500 	44.4667 	3.0000 
6.5000 	3.7833 	44.9167 	3.0000 
6.5000 	3.9650 	39.9369 	3.0000 
6.5000 	4.0486 	47.2033 	3.0000 
6.5000 	4.0500 	47.0119 	3.0000 
6.5000 	4.0792 	47.2619 	3.0000 
6.5000 	4.1264 	39.8750 	4.0000 
6.5000 	4.2453 	51.3208 	3.0000 
6.5000 	4.3231 	51.1358 	3.0000 
6.5000 	4.3731 	47.9572 	3.0000 
6.5000 	5.2567 	45.0708 	8.0000 
6.5000 	5.2833 	45.7908 	4.0000 
6.5000 	5.2833 	45.7908 	8.0000 
6.5000 	5.3267 	46.5394 	3.0000 
6.5000 	5.5000 	59.2833 	4.0000 
6.5000 	5.6436 	45.1250 	8.0000 
6.5000 	5.7933 	44.6753 	3.0000 
6.5000 	5.8853 	45.0561 	3.0000 
6.5000 	5.8853 	45.0561 	3.0000 
6.5000 	5.9000 	43.5000 	4.0000 
6.5000 	5.9831 	44.5083 	4.0000 
6.5000 	6.0000 	59.8167 	3.0000 
6.5000 	6.1283 	46.5000 	3.0000 
6.5000 	6.1500 	46.4681 	3.0000 
6.5000 	6.1736 	46.5667 	3.0000 
6.5000 	6.7683 	45.8931 	3.0000 
6.5000 	6.8606 	45.6953 	3.0000 
6.5000 	6.8725 	45.6933 	3.0000 
6.5000 	6.9917 	47.0192 	3.0000 
6.5000 	6.9944 	48.0133 	3.0000 
6.5000 	7.0000 	48.0319 	4.0000 
6.5000 	7.0000 	60.7167 	4.0000 
6.5000 	7.0500 	47.2406 	3.0000 
6.5000 	7.0936 	46.1767 	3.0000 
6.5000 	7.1236 	46.9350 	3.0000 
6.5000 	7.1986 	46.3597 	3.0000 
6.5000 	7.2981 	47.0306 	8.0000 
6.5000 	7.3564 	46.8347 	3.0000 
6.5000 	7.3686 	46.1539 	8.0000 
6.5000 	7.3883 	45.2330 	3.0000 
6.5000 	7.4031 	46.4283 	4.0000 
6.5000 	7.5903 	46.2308 	3.0000 
6.5000 	7.6861 	46.8508 	8.0000 
6.5000 	7.6944 	44.1500 	3.0000 
6.5000 	7.7350 	46.8219 	3.0000 
6.5000 	7.8331 	46.7942 	3.0000 
6.5000 	7.8442 	46.2831 	3.0000 
6.5000 	7.8450 	46.1956 	3.0000 
6.5000 	7.9775 	46.3844 	3.0000 
6.5000 	7.9906 	46.3719 	3.0000 
6.5000 	7.9917 	46.3411 	3.0000 
6.5000 	8.0114 	46.2311 	3.0000 
6.5000 	8.0231 	46.2525 	3.0000 
6.5000 	8.0256 	46.3897 	3.0000 
6.5000 	8.0256 	46.3897 	3.0000 
6.5000 	8.0256 	46.3897 	3.0000 
6.5000 	8.0667 	47.9333 	3.0000 
6.5000 	8.2000 	47.8000 	3.0000 
6.5000 	8.2369 	48.5697 	3.0000 
6.5000 	8.2492 	48.4267 	3.0000 
6.5000 	8.2556 	46.5472 	8.0000 
6.5000 	8.2964 	48.6692 	3.0000 
6.5000 	8.3258 	47.0758 	3.0000 
6.5000 	8.3481 	48.5744 	3.0000 
6.5000 	8.3481 	48.5744 	3.0000 
6.5000 	8.3947 	36.5975 	3.0000 
6.5000 	8.4589 	48.7197 	3.0000 
6.5000 	8.4589 	48.7197 	3.0000 
6.5000 	8.4667 	47.2069 	8.0000 
6.5000 	8.5183 	46.4450 	3.0000 
6.5000 	8.6442 	48.7325 	3.0000 
6.5000 	8.6667 	61.4167 	3.0000 
6.5000 	8.7000 	63.7000 	4.0000 
6.5000 	8.7639 	53.6667 	4.0000 
6.5000 	8.7667 	36.8167 	8.0000 
6.5000 	8.9167 	47.7500 	3.0000 
6.5000 	8.9306 	47.7689 	3.0000 
6.5000 	8.9833 	47.7833 	3.0000 
6.5000 	9.0833 	37.1333 	8.0000 
6.5000 	9.3811 	47.1714 	8.0000 
6.5000 	9.5094 	51.7306 	3.0000 
6.5000 	10.1333 	62.5667 	3.0000 
6.5000 	10.1617 	51.5767 	3.0000 
6.5000 	10.1617 	51.5767 	3.0000 
6.5000 	10.1825 	51.9100 	3.0000 
6.5000 	10.2100 	46.6628 	3.0000 
6.5000 	10.2597 	46.6264 	3.0000 
6.5000 	10.2647 	46.8108 	8.0000 
6.5000 	10.2778 	46.7761 	8.0000 
6.5000 	10.3372 	46.4706 	8.0000 
6.5000 	10.3372 	46.4706 	3.0000 
6.5000 	10.3981 	62.3317 	3.0000 
6.5000 	10.4600 	51.7589 	3.0000 
6.5000 	10.4600 	51.7589 	3.0000 
6.5000 	10.4781 	46.8628 	3.0000 
6.5000 	10.8167 	46.8667 	3.0000 
6.5000 	10.8917 	42.9867 	8.0000 
6.5000 	11.0042 	47.2106 	3.0000 
6.5000 	11.0153 	46.9375 	3.0000 
6.5000 	11.0181 	46.9500 	3.0000 
6.5000 	11.0250 	46.8583 	3.0000 
6.5000 	11.0292 	46.8486 	3.0000 
6.5000 	11.0458 	46.0144 	3.0000 
6.5000 	11.1250 	47.3417 	3.0000 
6.5000 	11.1667 	47.0833 	3.0000 
6.5000 	11.1906 	47.9953 	3.0000 
6.5000 	11.4319 	46.6664 	3.0000 
6.5000 	11.4583 	46.6661 	3.0000 
6.5000 	11.4589 	46.6400 	3.0000 
6.5000 	11.4944 	46.6447 	3.0000 
6.5000 	11.6667 	64.9167 	3.0000 
6.5000 	11.6783 	46.7608 	3.0000 
6.5000 	11.7550 	46.9953 	3.0000 
6.5000 	11.8333 	47.0333 	3.0000 
6.5000 	11.8500 	53.4333 	3.0000 
6.5000 	11.8803 	50.1367 	3.0000 
6.5000 	12.0392 	47.5097 	3.0000 
6.5000 	12.0903 	47.5111 	3.0000 
6.5000 	12.1389 	47.2431 	3.0000 
6.5000 	12.1708 	47.6125 	3.0000 
6.5000 	12.2739 	47.6494 	3.0000 
6.5000 	12.3000 	47.6583 	4.0000 
6.5000 	12.3000 	47.6583 	3.0000 
6.5000 	12.3000 	47.6583 	8.0000 
6.5000 	12.3333 	42.1167 	8.0000 
6.5000 	12.3583 	47.4714 	3.0000 
6.5000 	12.3772 	47.4739 	3.0000 
6.5000 	12.3875 	49.7297 	3.0000 
6.5000 	12.5431 	49.6094 	3.0000 
6.5000 	12.6333 	37.6167 	3.0000 
6.5000 	12.6444 	47.1722 	4.0000 
6.5000 	12.6500 	37.6000 	3.0000 
6.5000 	12.8581 	48.9531 	3.0000 
6.5000 	12.9136 	52.3136 	3.0000 
6.5000 	13.0564 	52.5244 	3.0000 
6.5000 	13.0778 	47.9444 	3.0000 
6.5000 	13.1056 	47.9861 	4.0000 
6.5000 	13.2569 	52.5858 	3.0000 
6.5000 	13.2667 	47.7833 	3.0000 
6.5000 	13.3275 	49.1522 	3.0000 
6.5000 	13.4119 	49.0153 	3.0000 
6.5000 	13.4619 	49.0314 	3.0000 
6.5000 	13.6353 	48.9647 	3.0000 
6.5000 	13.6667 	58.5833 	3.0000 
6.5000 	13.7422 	48.8989 	3.0000 
6.5000 	13.8186 	48.9242 	3.0000 
6.5000 	13.8750 	47.1736 	8.0000 
6.5000 	13.9000 	47.1722 	3.0000 
6.5000 	13.9056 	47.1236 	4.0000 
6.5000 	14.1000 	52.8500 	3.0000 
6.5000 	14.1333 	53.0500 	3.0000 
6.5000 	14.2208 	53.6556 	3.0000 
6.5000 	14.2700 	50.8928 	3.0000 
6.5000 	14.3389 	50.8525 	3.0000 
6.5000 	14.4144 	35.9350 	8.0000 
6.5000 	14.5328 	50.2369 	3.0000 
6.5000 	14.5333 	57.6333 	8.0000 
6.5000 	14.5442 	50.2272 	3.0000 
6.5000 	14.5783 	50.2994 	3.0000 
6.5000 	14.6667 	53.9167 	3.0000 
6.5000 	14.7050 	49.1458 	3.0000 
6.5000 	14.8317 	50.2164 	3.0000 
6.5000 	14.8333 	48.8333 	3.0000 
6.5000 	14.9000 	49.2167 	3.0000 
6.5000 	15.1917 	49.0417 	4.0000 
6.5000 	15.2333 	44.1833 	3.0000 
6.5000 	15.5547 	50.7661 	3.0000 
6.5000 	15.6000 	40.9444 	3.0000 
6.5000 	16.1283 	50.6044 	3.0000 
6.5000 	16.1317 	50.5850 	3.0000 
6.5000 	16.9750 	48.9389 	4.0000 
6.5000 	17.1550 	46.7853 	3.0000 
6.5000 	17.1667 	48.8333 	4.0000 
6.5000 	17.2550 	47.2158 	3.0000 
6.5000 	17.2847 	54.7069 	3.0000 
6.5000 	17.3606 	52.5500 	4.0000 
6.5000 	17.3606 	52.5500 	4.0000 
6.5000 	17.3633 	52.3194 	4.0000 
6.5000 	17.3903 	52.5569 	3.0000 
6.5000 	17.3903 	52.5569 	8.0000 
6.5000 	17.7728 	53.7256 	3.0000 
6.5000 	18.1667 	54.7000 	4.0000 
6.5000 	18.6500 	53.5333 	8.0000 
6.5000 	18.9833 	52.9333 	4.0000 
6.5000 	19.1908 	46.4772 	8.0000 
6.5000 	19.2833 	49.5167 	8.0000 
6.5000 	19.4667 	54.1167 	8.0000 
6.5000 	19.4667 	54.1167 	3.0000 
6.5000 	19.5667 	49.4458 	8.0000 
6.5000 	19.6778 	49.0417 	4.0000 
6.5000 	20.4233 	48.3375 	3.0000 
6.5000 	20.4364 	48.3269 	3.0000 
6.5000 	20.5953 	39.8850 	8.0000 
6.5000 	20.6667 	52.5500 	8.0000 
6.5000 	20.7167 	69.1667 	3.0000 
6.5000 	20.7756 	39.9878 	3.0000 
6.5000 	20.7833 	50.7833 	3.0000 
6.5000 	20.7833 	40.7667 	3.0000 
6.5000 	20.8333 	38.8667 	3.0000 
6.5000 	20.8500 	51.0500 	8.0000 
6.5000 	21.0000 	68.9167 	4.0000 
6.5000 	21.1000 	49.6333 	8.0000 
6.5000 	21.2578 	40.5117 	3.0000 
6.5000 	21.2833 	50.7833 	4.0000 
6.5000 	21.2833 	50.7833 	3.0000 
6.5000 	21.2833 	50.7833 	8.0000 
6.5000 	21.2922 	55.4953 	4.0000 
6.5000 	21.4181 	53.7681 	3.0000 
6.5000 	21.4667 	49.7833 	8.0000 
6.5000 	21.5833 	49.7167 	3.0000 
6.5000 	21.8869 	49.3728 	3.0000 
6.5000 	21.9122 	41.0197 	3.0000 
6.5000 	21.9167 	40.8167 	3.0000 
