"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21910,-19.0678924560547
21909,-14.6881825764974
21908,-17.324570719401
21907,-13.02890625
21906,-17.3327138264974
21905,-13.9627339680989
21904,-17.8371236165364
21903,-20.123642985026
21902,-15.2777770996094
21901,-15.9007731119791
21900,-20.9679066975911
21899,-14.4405782063802
21898,-28.3593404134114
21897,-15.2919576009114
21896,-16.9322519938151
21895,-17.7214670817057
21894,-14.3162851969401
21893,-13.7377787272135
21892,-28.7059794108073
21891,-17.3679158528646
21890,-24.5445821126302
21889,-14.9964609781901
21888,-28.9826772054036
21887,-18.2332417805989
21886,-15.7031616210937
21885,-15.1136637369791
21884,-17.1913970947265
21883,-17.0554667154948
21882,-24.8143727620442
21881,-17.7867492675781
21880,-17.3710896809896
21879,-17.4824635823567
21878,-15.9044555664062
21877,-16.1437489827474
21876,-16.7758951822916
21875,-20.3165344238281
21874,-28.0320699055989
21873,-20.3453786214192
21872,-18.7731842041015
21871,-15.1760721842448
21870,-16.4048268636067
21869,-21.7824310302734
21868,-16.4985310872396
21867,-12.4787251790364
21866,-16.4902150472005
21865,-17.5150716145833
21864,-13.1982076009114
21863,-15.9765838623047
21862,-17.5010233561198
21861,-13.6110799153646
21860,-19.7050486246745
21859,-15.3447987874349
21858,-14.1140706380208
21857,-19.6488199869791
21856,-23.2710784912109
21855,-15.1651926676432
21854,-13.0592915852864
21853,-18.4977071126302
21852,-15.5107228597005
21851,-15.9240427652995
21850,-15.7087870279948
21849,-16.9425720214844
21848,-15.2027547200521
21847,-24.7760782877604
21846,-20.8614919026692
21845,-12.9015055338541
21844,-20.0970570882161
21843,-19.0530151367187
21842,-28.8740956624349
21841,-17.6449340820312
21840,-18.0795450846354
21839,-22.3587809244791
21838,-19.4870463053385
21837,-14.7032531738281
21836,-17.9585784912109
21835,-18.5128743489583
21834,-17.1083841959635
21833,-13.8736836751302
21832,-14.5317749023437
21831,-15.49033203125
21830,-13.9413513183594
21829,-18.4379130045573
21828,-15.7582407633463
21827,-19.4205383300781
21826,-15.108994547526
21825,-15.1824452718099
21824,-14.8470469156901
21823,-15.2949432373047
21822,-15.6556864420573
21821,-20.8341939290364
21820,-14.5096700032552
21819,-13.0640828450521
21818,-17.9260365804036
21817,-16.7854370117187
21816,-21.6533925374349
21815,-20.3459889729817
21814,-16.7139088948567
21813,-16.4383809407552
21812,-18.7073170979817
21811,-12.0866149902344
21810,-17.2805898030599
21809,-19.506699625651
21808,-21.7581899007161
21807,-19.5759847005208
21806,-15.0812845865885
21805,-15.7200378417969
21804,-20.0300150553385
21803,-16.0461893717448
21802,-13.9967102050781
21801,-16.1736155192057
21800,-15.7191274007161
21799,-13.3223836263021
21798,-17.9563151041666
21797,-25.9688018798828
21796,-18.6313435872396
21795,-16.856293741862
21794,-14.153412882487
21793,-13.0850891113281
21792,-14.6117462158203
21791,-14.4369160970052
21790,-12.7821716308594
21789,-15.5669514973958
21788,-20.4545857747396
21787,-19.4751597086588
21786,-29.0224416097005
21785,-13.1883097330729
21784,-19.4776672363281
21783,-16.1196451822916
21782,-15.0511484781901
21781,-14.5483154296875
21780,-13.8747517903646
21779,-16.7956858317057
21778,-20.6770182291666
21777,-16.5842397054036
21776,-15.0899007161458
21775,-15.5106313069661
21774,-23.9463409423828
21773,-14.5881408691406
21772,-15.0386260986328
21771,-15.0142476399739
21770,-17.1097574869791
21769,-17.444932047526
21768,-12.6830810546875
21767,-17.2033854166666
21766,-19.5126454671224
21765,-18.3010620117187
21764,-16.4712483723958
21763,-15.5956278483073
21762,-17.002055867513
21761,-15.0508992513021
21760,-23.5667124430338
21759,-12.0202087402344
21758,-14.8561208089192
21757,-14.4266520182291
21756,-14.8312845865885
21755,-13.6818400065104
21754,-17.0130116780599
21753,-16.4955607096354
21752,-14.2529256184896
21751,-16.699570719401
21750,-15.5872762044271
21749,-20.2325856526692
21748,-20.604833984375
21747,-15.8720204671224
21746,-16.4925852457682
21745,-15.0841023763021
21744,-13.2493347167969
21743,-16.7587697347005
21742,-15.9082397460937
21741,-15.7234354654948
21740,-13.5548156738281
21739,-13.1207743326823
21738,-16.3290110270182
21737,-19.826767985026
21736,-17.3192606608073
21735,-16.8734598795573
21734,-15.3216715494791
21733,-21.6908782958984
21732,-18.3668629964192
21731,-11.6901102701823
21730,-25.7452657063802
21729,-17.3736684163411
21728,-17.164165242513
21727,-13.9336812337239
21726,-16.6358296712239
21725,-15.1048187255859
21724,-11.9682678222656
21723,-18.449077351888
21722,-11.9262247721354
21721,-15.2024037679036
21720,-13.3614664713541
21719,-15.2766835530599
21718,-18.6577972412109
21717,-13.8454650878906
21716,-18.8102579752604
21715,-24.4241597493489
21714,-18.7827107747396
21713,-18.5463063557942
21712,-12.0905517578125
21711,-16.4700429280599
21710,-22.8124552408854
21709,-21.9933787027995
21708,-13.5391448974609
21707,-13.4230204264323
21706,-17.1879333496094
21705,-15.7963317871094
21704,-17.638784790039
21703,-16.2150634765625
21702,-18.8393971761067
21701,-17.5735382080078
21700,-19.1110799153646
21699,-15.0036682128906
21698,-20.3452463785807
21697,-17.3669036865234
21696,-14.0474202473958
21695,-19.2641052246094
21694,-27.8651082356771
21693,-19.0613362630208
21692,-17.241562906901
21691,-17.8719034830729
21690,-30.6088724772135
21689,-16.6514902750651
21688,-18.9474141438802
21687,-14.4961659749349
21686,-16.7479258219401
21685,-13.9166422526041
21684,-15.7104349772135
21683,-16.3723358154297
21682,-18.2071746826172
21681,-12.6996826171875
21680,-13.8541727701823
21679,-13.9614064534505
21678,-16.8775746663411
21677,-26.1238362630208
21676,-22.1654317220052
21675,-13.5499328613281
