"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
21385,-22.3098154703776
21384,-21.6740732828776
21383,-23.4355021158854
21382,-21.647080485026
21381,-22.6997029622396
21380,-21.5566467285156
21379,-25.8803365071614
21378,-21.9679728190104
21377,-22.0957397460937
21376,-22.4223795572916
21375,-22.1614034016927
21374,-23.1319234212239
21373,-21.3044799804687
21372,-22.5755269368489
21371,-23.6009938557942
21370,-20.3125366210937
21369,-23.7183186848958
21368,-22.6327728271484
21367,-23.066763305664
21366,-23.5483561197916
21365,-20.5425272623698
21364,-23.3392751057942
21363,-23.3161478678385
21362,-23.576528930664
21361,-23.1201944986979
21360,-23.0360524495442
21359,-21.9180206298828
21358,-21.7905181884765
21357,-21.5769510904948
21356,-20.8766184488932
21355,-22.5422678629557
21354,-22.1435201009114
21353,-22.8903157552083
21352,-20.6902628580729
21351,-22.9354207356771
21350,-23.0900380452474
21349,-21.1273203531901
21348,-22.2073425292969
21347,-21.455918375651
21346,-22.5222229003906
21345,-24.2022003173828
21344,-24.2889973958333
21343,-22.7874206542969
21342,-23.5834157307942
21341,-21.7577982584635
21340,-20.8639841715495
21339,-21.5247202555338
21338,-21.5681213378906
21337,-21.7067677815755
21336,-23.0188151041666
