"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
11665,-15.5411539713541
11664,-14.8532877604166
11663,-9.33605550130206
11662,-6.14672444661456
11661,-5.08437703450519
11660,-14.9648854573567
11659,-15.5502787272135
11658,-19.3595998128255
11657,-18.5019592285156
11656,-20.1966156005859
11655,-21.677114868164
11654,-17.7491566975911
11653,-17.6426452636719
11652,-13.92587890625
11651,-10.6720743815104
11650,-10.4362955729166
11649,-11.6645060221354
11648,-12.4126139322916
11647,-15.7680521647135
11646,-13.2676249186198
11645,-16.6985534667969
11644,-14.2678588867187
11643,-5.73821614583331
11642,-8.46076049804685
11641,-10.796240234375
11640,-8.50675048828123
11639,-13.6960459391276
11638,-16.0803080240885
11637,-14.2847198486328
11636,-12.5506652832031
11635,-23.6689107259114
11634,-23.5304423014323
11633,-18.584321085612
11632,-15.5687672932942
11631,-12.3001108805338
11630,-6.41710001627602
11629,-9.76729939778644
11628,-8.98054606119789
11627,-16.990581258138
11626,-21.1441050211588
11625,-10.6018432617187
11624,-15.7295389811198
11623,-13.1835388183594
11622,-10.859971110026
11621,-12.3849039713541
11620,-8.47676188151039
11619,-7.56523234049477
11618,-14.3873046875
11617,-11.4397847493489
11616,-8.25789998372394
11615,-20.2835194905599
11614,-12.4125223795573
11613,-11.6394002278646
11612,-12.3832356770833
11611,-19.3601236979166
11610,-13.8532877604166
11609,-13.4046793619791
11608,-17.9616963704427
11607,-12.8968617757161
11606,-7.71822713216144
11605,-11.030126953125
11604,-7.75898844401039
11603,-8.09993082682289
11602,-7.19768880208331
11601,-12.02646484375
11600,-23.82822265625
11599,-22.0251017252604
11598,-25.2412882486979
11597,-26.5014607747396
11596,-19.9293833414713
11595,-18.0268971761067
11594,-14.3008229573567
11593,-13.7279266357422
11592,-6.22528686523435
11591,-7.75717773437498
11590,-6.25014851888019
11589,-5.95359903971352
11588,-13.1963562011719
11587,-19.5401774088541
11586,-16.0374969482422
11585,-21.0231638590495
11584,-17.4111897786458
11583,-12.9830841064453
11582,-21.4101420084635
11581,-7.09793701171873
11580,-7.06408284505206
11579,-6.26338297526039
11578,-10.3637247721354
11577,-9.21516520182289
11576,-16.6651112874349
11575,-16.4963694254557
11574,-18.4467274983724
11573,-21.508647664388
11572,-16.347016398112
11571,-18.1725677490234
11570,-21.9509948730469
11569,-7.92257283528644
11568,-10.1520650227864
11567,-16.5576894124349
11566,-9.26964925130206
11565,-17.0772816975911
11564,-20.2824666341146
11563,-16.0344909667969
11562,-22.1920379638672
11561,-17.9837707519531
11560,-17.0163787841797
11559,-9.25019938151039
11558,-8.45563354492185
11557,-5.51520385742185
11556,-12.1361145019531
11555,-9.61828206380206
11554,-14.4879313151041
11553,-19.2276824951172
11552,-19.4241292317708
11551,-17.6614390055338
11550,-15.5507314046224
11549,-16.8181925455729
11548,-16.6995300292969
11547,-13.6921142578125
11546,-5.52685139973956
11545,-7.24179687499998
11544,-7.81106160481769
11543,-7.58847656249998
11542,-7.29730834960935
11541,-14.4224609375
11540,-12.7927001953125
11539,-15.1483978271484
11538,-15.3056447347005
11537,-15.4086873372396
11536,-4.87808837890623
11535,-6.80874226888019
11534,-5.37352091471352
11533,-4.40269571940102
11532,-7.39755859374998
11531,-12.2836466471354
11530,-9.79143880208331
11529,-18.7612670898437
11528,-13.0794637044271
11527,-15.3340159098307
11526,-17.2182525634765
11525,-15.1310638427734
11524,-14.8339294433594
11523,-8.52230428059894
11522,-7.40321451822914
