"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
15393,-8.72602437337237
15392,-8.47984924316404
15391,-8.73451843261716
15390,-9.03115183512367
15389,-9.60352427164711
15388,-9.36486663818357
15387,-10.3569981892903
15386,-8.53784027099607
15385,-9.300151570638
15384,-7.44280090332029
15383,-10.8547627766927
15382,-9.5387023925781
15381,-8.76357625325519
15380,-10.4614929199219
15379,-10.5354573567708
15378,-9.40079600016274
15377,-9.23690897623696
15376,-8.89316406249998
15375,-8.86504211425779
15374,-9.98568572998045
15373,-8.53367716471352
15372,-8.19721832275388
15371,-10.3176076253255
15370,-10.9289357503255
15369,-8.2381881713867
15368,-8.36113586425779
15367,-9.55294392903644
15366,-7.89811808268227
15365,-9.16521046956378
15364,-8.26668904622394
15363,-8.64528503417966
15362,-7.95498250325519
15361,-8.00449218749998
15360,-9.16347605387367
15359,-9.77211608886716
15358,-8.27493642171222
15357,-8.93549194335935
15356,-7.53802083333331
15355,-9.32685190836586
15354,-8.52320454915362
15353,-9.35899963378904
15352,-8.73112589518227
15351,-9.88778025309242
15350,-9.6198308308919
15349,-9.06670989990232
15348,-10.3648615519205
15347,-9.67069346110024
15346,-10.2871053059896
15345,-9.51671956380206
15344,-9.49971110026039
15343,-7.85368194580076
15342,-8.5830876668294
15341,-8.92528127034503
15340,-9.18620910644529
15339,-8.30116119384763
15338,-9.0741994222005
15337,-9.08645731608071
15336,-9.09915517171222
15335,-8.81025034586586
15334,-9.54926401774086
15333,-7.54903513590493
15332,-7.82970021565753
15331,-9.3338200887044
15330,-8.70880482991534
15329,-9.2986638387044
15328,-9.79834340413409
15327,-8.7113327026367
15326,-8.36700541178383
15325,-9.41234690348305
15324,-10.1360254923502
15323,-9.00575103759763
15322,-9.52731424967446
15321,-7.79683787027993
15320,-9.04058430989581
15319,-7.65853220621743
15318,-9.40883992513019
15317,-8.98315277099607
15316,-8.91902262369789
15315,-9.16884460449216
15314,-9.06102345784503
15313,-9.20134582519529
15312,-8.53353983561196
15311,-8.59773101806638
15310,-10.0884511311849
15309,-8.63981730143227
15308,-9.99356943766274
15307,-7.56664886474607
15306,-9.2870900472005
15305,-9.87028605143227
15304,-8.10038859049477
15303,-9.45437978108722
15302,-10.0395950317383
15301,-8.04611562093097
15300,-8.43266398111977
15299,-10.3869257609049
15298,-9.7812561035156
15297,-8.53455708821612
15296,-9.45627441406248
15295,-8.42752176920571
15294,-9.73865102132159
15293,-10.2002319335937
15292,-8.81426595052081
15291,-10.2087209065755
15290,-8.53312276204425
15289,-10.2850835164388
15288,-9.34263458251951
15287,-10.6543233235677
15286,-9.53046518961586
15285,-9.67559661865232
15284,-9.08439483642576
15283,-8.28500722249347
15282,-9.05448760986326
15281,-11.099956258138
15280,-9.55178426106769
15279,-9.12293853759763
15278,-8.86562194824216
15277,-9.23375040690102
15276,-9.10428975423175
15275,-9.17390034993487
15274,-7.83962097167966
15273,-9.20126190185545
15272,-9.6555236816406
15271,-8.32733510335284
15270,-9.75425821940102
15269,-8.35112355550128
15268,-8.42478281656899
15267,-8.61188608805336
15266,-9.04253234863279
15265,-9.76244710286456
15264,-9.61577962239581
15263,-9.63979441324867
15262,-9.548686726888
15261,-7.50896301269529
15260,-9.48903503417966
15259,-10.1273254394531
15258,-8.67633666992185
15257,-10.0833750406901
15256,-8.84991302490232
15255,-8.69324086507159
15254,-9.31623433430987
15253,-8.51896514892576
15252,-9.92305603027341
15251,-8.51106872558591
15250,-9.08241373697914
15249,-8.83662261962888
15248,-9.41137034098305
15247,-8.29903767903644
15246,-9.33019358317055
15245,-9.16813252766925
15244,-9.73514912923175
15243,-9.18428141276039
15242,-9.51587015787758
15241,-8.70129750569659
15240,-9.25961914062498
15239,-9.09544982910154
15238,-9.68812408447263
15237,-11.3825083414713
15236,-9.41663716634112
15235,-8.17844238281248
15234,-7.66044972737628
15233,-10.2472366333008
15232,-9.47358551025388
15231,-10.0926294962565
15230,-10.2266118367513
15229,-9.29378356933591
15228,-8.57003631591795
15227,-10.6495320638021
15226,-9.1552795410156
15225,-9.20043029785154
15224,-7.89636077880857
15223,-8.18187815348305
15222,-8.9382868448893
15221,-9.68453826904295
15220,-8.08334452311196
15219,-7.62052256266274
15218,-8.73092753092446
15217,-9.41491292317706
15216,-10.0415863037109
15215,-8.92042388916013
