"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
3745,-15.0207364400228
3744,-14.4632438659668
3743,-13.6278645833333
3742,-14.4687344868978
3741,-16.9844014485677
3740,-16.9938301086426
3739,-17.041539255778
3738,-17.9339520772298
3737,-18.3534289042155
3736,-20.6101313273112
3735,-16.1764803568522
3734,-17.9586026509603
3733,-16.8695866902669
3732,-16.600621287028
3731,-19.1432734171549
3730,-15.8914016723633
3729,-16.2464380900065
3728,-13.8877128601074
3727,-14.7398691813151
3726,-15.6741622924804
3725,-19.2188552856445
3724,-18.9252609252929
3723,-21.0774965922038
3722,-22.2955535888672
3721,-22.045393371582
3720,-22.2499921162923
3719,-20.2824564615885
3718,-19.7438707987467
3717,-17.6247899373372
3716,-16.4803235371907
3715,-15.3084434509277
3714,-16.3441172281901
3713,-14.4642217000325
3712,-15.5990725199381
3711,-16.1572911580403
3710,-15.954012298584
3709,-17.7690350850423
3708,-18.5258799235026
3707,-20.1516034444173
3706,-21.0878801981608
3705,-20.7337656656901
3704,-20.401948038737
3703,-17.189379119873
3702,-13.2984413146972
3701,-12.5398022969564
3700,-13.5813354492187
3699,-14.086112721761
3698,-14.0463851928711
3697,-14.0260935465495
3696,-16.618443552653
3695,-16.099156443278
3694,-18.0167958577474
3693,-18.1071291605631
3692,-17.3570020039876
3691,-17.8591128031413
3690,-20.0247049967448
3689,-15.0743011474609
3688,-14.0642990112304
3687,-17.3387029012044
3686,-14.3141896565755
3685,-17.8393272399902
3684,-15.8357744852702
3683,-14.2151461283366
3682,-15.2483950297038
3681,-13.0390139261881
3680,-15.848075612386
3679,-16.0853764851888
3678,-15.0727116902669
3677,-15.1261581420898
3676,-15.3398562113444
3675,-19.9609245300293
3674,-17.809662882487
3673,-18.6824846903483
3672,-16.0532427469889
3671,-20.9928637186686
3670,-18.5567738850911
3669,-16.0051597595215
3668,-14.7566169738769
3667,-16.6173767089844
3666,-14.7139305114746
3665,-14.1286440531413
3664,-18.6612813313802
3663,-16.8100151062011
3662,-18.7641586303711
3661,-18.2679211934407
3660,-19.2454971313476
3659,-19.0321271260579
3658,-19.7507817586263
3657,-18.0314557393392
3656,-15.2193486531575
3655,-17.7376159667969
3654,-13.0748644510905
3653,-13.6474301656087
3652,-15.9095761617025
3651,-16.767488861084
3650,-16.9888544718424
3649,-17.2166109720866
3648,-17.8487673441569
3647,-20.6911198933919
3646,-22.2429171244303
3645,-22.0636886596679
3644,-22.5957677205403
3643,-23.5683171590169
3642,-23.0815439860026
3641,-21.7284174601237
3640,-17.5379369099935
3639,-15.5025873819987
3638,-14.0790758768717
3637,-13.3094505310058
3636,-16.4794499715169
3635,-17.7655751546224
3634,-19.8409612019857
3633,-18.8508463541666
3632,-18.088855489095
3631,-19.3413617451985
3630,-19.4621121724446
3629,-20.534157816569
3628,-19.236742401123
3627,-16.8300676981608
3626,-15.501395924886
3625,-14.3256820678711
3624,-14.4146344502767
3623,-12.9750516255696
3622,-13.1938194274902
3621,-12.9207341512044
3620,-14.7830935160319
3619,-16.8117177327474
3618,-19.2109563191732
3617,-15.8021492004394
3616,-18.2092028299967
3615,-14.4212326049804
3614,-16.3335632324219
3613,-17.0361986796061
3612,-18.1797101338704
3611,-15.6967770894368
3610,-15.7315556844075
3609,-15.4939483642578
3608,-14.8489911397298
3607,-16.507359568278
3606,-14.2175328572591
3605,-13.376515452067
3604,-14.1639770507812
3603,-15.3095077514648
3602,-14.5162503560384
3601,-17.2156127929687
3600,-19.0648648579915
3599,-20.034708404541
3598,-17.0999257405599
3597,-18.4822652180989
3596,-15.5436335245768
3595,-15.742051188151
3594,-14.6280616760254
3593,-17.1838668823242
3592,-17.5155319213867
3591,-14.8173545837402
3590,-16.9711479187011
3589,-18.5392428080241
3588,-18.3688707987467
3587,-17.3043273925781
3586,-20.1713470458984
3585,-18.0661491394043
3584,-17.9064633687337
3583,-19.3525833129883
3582,-17.5947848002116
3581,-17.7120816548665
3580,-17.8796676635742
3579,-13.8539756774902
3578,-12.4200131734212
3577,-15.0087354024251
3576,-17.4793660481771
3575,-15.038863881429
3574,-15.8931882222493
3573,-18.9388565063476
3572,-20.3100481669108
3571,-16.5401799519857
3570,-19.363944753011
3569,-18.677847290039
3568,-17.7154627482096
3567,-13.9791206359863
3566,-16.3718844095866
3565,-17.2154640197754
3564,-14.2025639851888
3563,-13.0568031311035
3562,-13.2415171305338
3561,-15.7645146687825
3560,-13.856926981608
3559,-14.455721282959
3558,-16.0199340820312
3557,-18.2695068359375
3556,-20.0580416361491
3555,-18.28263575236
3554,-16.4082791646321
3553,-18.8306666056315
3552,-17.0044146219889
3551,-16.8879887898763
3550,-15.0872851053873
3549,-14.5419588724772
3548,-13.9583941141764
3547,-16.201575978597
3546,-13.6059758504232
3545,-16.8104309082031
3544,-17.1067337036133
3543,-21.9571950276692
3542,-20.0560846964518
3541,-21.2530248006185
3540,-21.5759338378906
3539,-22.2795954386393
3538,-19.5173604329427
3537,-15.4188471476237
3536,-18.0022351582845
3535,-16.3693705240885
3534,-14.6663650512695
3533,-13.0072489420573
3532,-14.9335693359375
3531,-14.8497159322103
3530,-16.8319458007812
3529,-16.0813761393229
3528,-16.1275301615397
3527,-16.353000386556
3526,-18.7670450846354
3525,-17.2651568094889
3524,-17.4576833089192
3523,-13.8533856709798
3522,-16.6365277608235
3521,-16.6505836486816
3520,-15.4823771158854
3519,-13.239609781901
3518,-13.6586784362793
3517,-16.3563433329264
3516,-15.6661921183268
3515,-17.2332977294922
3514,-19.3746564229329
3513,-20.5411361694336
3512,-18.7349227905273
3511,-19.749188486735
3510,-21.3140218098958
3509,-20.9583839416504
3508,-19.631871287028
3507,-17.4698699951172
3506,-15.0115557352702
3505,-16.5805419921875
3504,-17.416850789388
3503,-17.8102401733398
3502,-20.6147776285807
3501,-21.1285703023275
3500,-21.1070604960123
3499,-24.0543362935384
3498,-21.035747273763
3497,-20.6449048360189
3496,-17.5167538960775
3495,-16.3434992472331
3494,-15.8393513997396
3493,-14.960499827067
3492,-17.267130279541
3491,-16.5444460550944
3490,-18.2510551452636
3489,-18.8135551452636
3488,-21.1369257609049
3487,-20.0286964416504
3486,-21.5246515909831
3485,-22.1155698140462
3484,-17.5054026285807
3483,-16.0378491719564
3482,-15.659417215983
3481,-13.8101181030273
3480,-12.3033342997233
3479,-14.7404452006022
3478,-14.6043151855469
3477,-17.8702237447103
3476,-18.890603129069
3475,-17.8079615275065
3474,-19.3274368286133
3473,-17.2005854288737
3472,-17.3222755432129
3471,-17.1704900105794
3470,-17.5298866271972
3469,-15.0094334920247
3468,-17.915988667806
3467,-13.050515238444
3466,-11.6216733296712
3465,-13.9253245035807
3464,-15.9527331034342
3463,-16.5919364929199
3462,-18.0056798299153
3461,-20.2070462544759
3460,-18.4103492736816
3459,-15.9931434631347
3458,-17.0792856852213
3457,-18.2436368306478
3456,-17.5735293070475
3455,-19.583957417806
3454,-17.264559173584
3453,-19.0347363789876
3452,-18.1911084493001
3451,-15.9081494649251
3450,-16.3571075439453
3449,-15.8697176615397
3448,-16.3018287658691
3447,-15.3976374308268
3446,-16.7101170857747
3445,-16.6916183471679
3444,-18.7226420084635
3443,-19.8266802469889
3442,-18.2663431803385
3441,-15.7905296325683
3440,-19.090746307373
3439,-16.5310895284017
3438,-14.632073465983
3437,-15.3640388488769
3436,-16.7460324605306
3435,-16.4249938964844
3434,-15.193212890625
3433,-14.7321431477864
3432,-15.440781656901
3431,-16.2049596150716
3430,-20.1681757609049
3429,-20.9688896179199
3428,-21.1763633728027
3427,-19.9296058654785
3426,-17.8303550720215
3425,-22.7080012003581
3424,-18.9649630228678
3423,-16.5152699788411
3422,-18.6181803385416
3421,-16.336767578125
3420,-17.0350606282552
3419,-19.9053367614746
3418,-20.6844327290853
3417,-20.8660326639811
3416,-17.1160402933756
3415,-20.2777592976888
3414,-20.3628944396972
3413,-17.9517336527506
3412,-16.4578435262044
3411,-16.6291793823242
3410,-13.9690333048502
3409,-17.508169555664
3408,-15.8488245646159
3407,-18.8648984273275
3406,-20.5721572875976
