"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
3036,2.19508260091148
3035,0.922357177734398
3034,2.8449645996094
3033,2.64042561848961
3032,1.80220947265627
3031,2.01733805338544
3030,1.46424763997398
3029,0.0543151855468977
3028,0.288802083333356
3027,0.0118448893229394
3026,-1.14833170572914
3025,-0.0613057454426856
3024,-1.71896972656248
3023,-1.24205118815102
3022,-1.73782958984373
3021,0.652449544270856
3020,1.77171223958336
3019,1.86164754231773
3018,1.99015706380211
3017,2.33189290364586
3016,1.90706787109377
3015,1.03646240234377
3014,1.34225870768231
3013,0.877842203776064
3012,0.973046875000023
3011,0.768151855468773
3010,1.64361979166669
3009,2.46419677734377
3008,3.34342854817711
3007,2.79431559244794
3006,2.85450642903648
3005,2.97527465820315
3004,2.88600056966148
3003,2.77973836263023
3002,2.02173258463544
3001,2.39753621419273
3000,1.82806803385419
2999,2.21046346028648
2998,1.3167663574219
2997,0.588210042317731
2996,0.991398111979189
2995,0.465061442057314
2994,0.130751546223981
2993,0.803328450520856
2992,0.178664143880231
2991,0.674208577473981
2990,1.0964294433594
2989,1.75576171875002
2988,2.89964192708336
2987,1.95642496744794
2986,1.78545532226565
2985,1.37834065755211
2984,1.45090128580731
2983,2.15479939778648
2982,1.46065673828127
2981,0.972192382812523
2980,0.523278808593773
2979,1.05581054687502
2978,1.18221435546877
2977,0.764642333984398
2976,0.565820312500023
2975,1.41182861328127
2974,1.74306640625002
2973,2.45036214192711
2972,2.18111572265627
2971,1.89747517903648
2970,1.41241861979169
2969,0.274082438151064
2968,0.858768717447939
2967,0.936802164713564
2966,0.108422851562523
2965,-0.102290852864561
2964,-0.294063313802061
2963,0.287978108723981
2962,1.58167928059898
2961,0.916172281901064
2960,1.31045939127606
2959,2.28024698893231
2958,1.51038004557294
2957,1.54239298502606
2956,1.22576293945315
2955,1.82208658854169
2954,0.955865478515648
2953,0.415226236979189
2952,0.450423177083356
2951,0.414727783203148
2950,0.362766520182314
2949,-0.184057617187477
2948,0.0935099283854394
2947,0.0586791992187727
2946,-1.85050048828123
2945,0.103336588541689
2944,1.99825439453127
2943,1.49305623372398
2942,1.63084309895836
2941,1.17592773437502
2940,1.13472900390627
2939,1.71848958333336
2938,0.626723225911481
2937,1.92839965820315
2936,1.1547790527344
2935,-0.215216064453102
2934,-1.61645100911456
2933,-0.271622721354144
2932,0.0222106933593977
2931,-0.0628926595051856
2930,1.02869059244794
2929,2.24363606770836
2928,3.11996866861981
2927,1.46736043294273
2926,2.44865315755211
2925,1.78543497721356
2924,1.39805501302086
2923,1.6524597167969
2922,0.324772135416689
2921,0.650404866536481
2920,0.604262288411481
2919,-0.420894368489561
2918,0.806125895182314
2917,0.134281412760439
2916,1.17868448893231
2915,0.289656575520856
2914,0.143629964192731
2913,0.595849609375023
2912,0.226515706380231
2911,-0.547104899088519
2910,0.254266357421898
2909,-0.627549235026019
2908,-0.301072184244769
2907,-0.0524963378906023
2906,0.207818603515648
2905,-0.869685872395811
2904,-0.180629475911436
2903,1.60007120768231
2902,1.02139689127606
2901,1.62126057942711
2900,1.66507364908856
2899,0.598402913411481
2898,1.15374145507815
2897,0.721520996093773
2896,0.722873942057314
2895,0.693139648437523
2894,1.71875406901044
2893,1.01400146484377
2892,0.0553324381510644
2891,-0.255305989583311
2890,0.317834472656273
2889,-0.243790690104144
2888,-1.88766072591144
2887,-1.30523274739581
2886,1.55644124348961
2885,0.943485514322939
2884,1.36943969726565
2883,1.89113769531252
2882,1.60274658203127
2881,0.411167399088564
2880,-0.151475016276019
2879,-0.497310384114561
2878,-0.716528320312477
2877,-0.571081542968727
2876,0.0849243164062727
2875,-0.200435384114561
2874,0.722558593750023
2873,0.678552246093773
2872,0.466007486979189
2871,0.282545979817731
2870,1.01140747070315
2869,-0.0448059082031023
2868,0.186252848307314
2867,-1.2142395019531
2866,-0.564499918619769
2865,-1.43303019205727
2864,-0.445318603515602
2863,-0.542832438151019
2862,-0.0117757161458106
2861,0.845147705078148
2860,0.869653320312523
2859,0.924442545572939
2858,1.23756306966148
2857,1.83359171549481
2856,1.43882649739586
2855,0.808404541015648
2854,0.716811116536481
2853,1.21458333333336
2852,1.07561645507815
2851,-0.419724527994769
2850,-1.34306437174477
2849,0.439518229166689
2848,-0.270686848958311
2847,-0.218817138671852
2846,0.382684326171898
2845,1.08198445638023
2844,2.17468668619794
2843,1.32559611002606
2842,1.72879435221356
2841,0.630405680338564
2840,0.521681722005231
2839,-0.239202880859352
2838,-0.131068929036436
2837,-1.36960449218748
2836,0.209069824218773
2835,0.0337259928385644
2834,-0.574641927083311
2833,-0.133693440755186
2832,2.04622802734377
2831,1.20709635416669
2830,1.87691650390627
2829,1.31660359700523
2828,1.1473327636719
2827,0.779209391276064
2826,-0.487249755859352
2825,0.879510498046898
2824,0.462986246744814
2823,0.476576741536481
2822,0.934381103515648
2821,-0.263494873046852
2820,0.811975097656273
2819,2.16522623697919
2818,1.02730712890627
2817,2.5938659667969
2816,1.88874715169273
2815,1.44707641601565
2814,0.760980224609398
2813,0.624485270182314
2812,0.788008626302106
2811,0.950535074869814
2810,-0.637935384114561
2809,-1.18178914388019
2808,-0.584722900390602
2807,-0.312811279296852
2806,0.951033528645856
2805,1.77202758789065
2804,1.39594930013023
2803,0.241225179036481
2802,-0.598181152343727
2801,-1.0698303222656
2800,-0.593094889322894
2799,-0.169765218098936
2798,-1.38429361979164
2797,-1.78576253255206
2796,-3.52654622395831
2795,-2.05985107421873
2794,-1.43148396809894
2793,-0.187811279296852
2792,0.680780029296898
2791,2.30585123697919
2790,1.69685262044273
2789,0.879418945312523
2788,-0.459488932291644
2787,-1.06646321614581
2786,-1.26992390950519
2785,-3.23618164062498
2784,-2.63657226562498
2783,-4.3889221191406
2782,-4.69794311523435
2781,-3.16552327473956
2780,-0.779058837890602
2779,2.05369466145836
2778,2.31427408854169
2777,2.15576578776044
2776,1.3791442871094
2775,0.439345296223981
2774,-0.0515909830728939
2773,0.0531962076823144
2772,0.226241048177106
2771,-1.00658772786456
2770,-0.807236735026019
2769,-0.238490804036436
2768,0.805952962239606
2767,0.630639648437523
2766,1.55552571614586
2765,1.45551961263023
2764,1.67920328776044
2763,1.51295369466148
2762,1.32672526041669
2761,0.750543212890648
2760,0.842014567057314
2759,0.763869222005231
2758,0.492059326171898
2757,0.712304687500023
2756,0.503289794921898
2755,0.0186706542968977
2754,0.873040771484398
2753,1.12089436848961
2752,2.71930338541669
2751,1.61865641276044
2750,2.6529479980469
2749,1.24856974283856
2748,1.34195353190106
2747,0.703535970052106
2746,1.33347981770836
2745,0.704593912760439
2744,1.3431335449219
2743,0.0298502604166894
2742,-0.828253173828102
2741,-1.56903686523435
2740,-3.87159830729164
2739,-2.16351928710935
2738,-1.84601440429685
2737,-2.61940104166664
2736,-1.95271402994789
2735,1.14320271809898
2734,0.166131591796898
2733,0.999261474609398
2732,0.271813964843773
2731,0.415307617187523
2730,-0.561671956380186
2729,-0.518855794270811
2728,-0.0253560384114356
2727,-0.564204915364561
2726,0.321710205078148
2725,-0.371079508463519
2724,-1.16446533203123
2723,0.606357828776064
2722,1.31959431966148
2721,1.59431355794273
2720,1.88978474934898
2719,1.63606160481773
2718,1.02824300130211
2717,0.336358642578148
2716,-0.804073079427061
2715,0.296024576822939
2714,0.388818359375023
2713,0.0187520345052311
2712,-2.40597127278644
2711,-3.39812825520831
2710,-4.32401123046873
2709,-0.848333740234352
2708,0.802097574869814
2707,1.52856852213544
2706,1.3339782714844
2705,0.355839029947939
2704,0.501540120442731
2703,0.0399108886718977
2702,1.01470336914065
2701,-0.587286376953102
2700,-0.282181803385394
2699,-0.688909912109352
2698,-0.237046305338519
2697,0.397729492187523
2696,0.840478515625023
2695,1.20353597005211
2694,1.88782145182294
2693,2.09600219726565
2692,0.919264729817731
2691,1.08230997721356
2690,1.67437133789065
2689,1.12384440104169
2688,0.0411926269531477
2687,0.358066813151064
2686,-0.580033365885394
2685,0.0253133138021061
2684,-1.19319254557289
2683,-0.634100341796852
2682,0.251835123697939
2681,2.05128377278648
2680,1.75066528320315
2679,1.26091918945315
2678,2.40284627278648
2677,1.39597981770836
2676,1.0837341308594
2675,0.661024983723981
2674,0.480727132161481
2673,0.871464029947939
2672,-0.345281982421852
2671,-0.108414713541644
2670,0.445672607421898
2669,1.0555358886719
2668,1.02930094401044
2667,0.508650716145856
2666,1.51299438476565
2665,1.21081949869794
2664,1.79323730468752
2663,1.75645345052086
2662,1.98911946614586
2661,1.62268473307294
2660,1.44178670247398
2659,2.64749552408856
2658,2.49575195312502
2657,2.5207458496094
2656,1.88434244791669
2655,2.16328328450523
2654,0.578505452473981
2653,-0.185939534505186
2652,0.616174316406273
2651,0.895227050781273
2650,-0.580033365885394
2649,-0.683559163411436
2648,-1.82957560221352
2647,-0.513911946614561
2646,-2.89884033203123
2645,-1.18003946940102
2644,-0.613999430338519
2643,1.20855102539065
2642,0.690128580729189
2641,0.815881347656273
2640,0.867333984375023
2639,0.584568277994814
2638,0.0555155436198144
2637,-0.215388997395811
2636,-1.73285522460935
2635,-0.870835367838519
2634,-5.82518107096352
2633,-2.48361816406248
2632,-2.07612711588539
2631,-2.04352416992185
2630,0.681359863281273
