"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
20924,-23.5495081583659
20923,-23.2722635904948
20922,-23.9599009195963
20921,-24.1485122680664
20920,-23.3364242553711
20919,-24.3677505493164
20918,-22.260590616862
20917,-24.7494923909505
20916,-22.6650858561198
20915,-23.5756998697916
20914,-24.4369059244791
20913,-23.7477478027344
20912,-23.1239634195963
20911,-22.6270024617513
20910,-24.3619572957357
20909,-24.4443369547526
20908,-24.4976282755534
20907,-23.4847854614258
20906,-24.8636408487956
20905,-24.8189809163411
20904,-24.9547841389974
20903,-24.0611989339192
20902,-23.3600652058919
20901,-25.0799799601237
20900,-24.4744603474935
20899,-25.7082097371419
20898,-22.67161916097
20897,-24.4749944051107
20896,-24.274755859375
20895,-24.0231791178385
20894,-23.7922754923502
20893,-23.4524876912435
20892,-25.5145985921224
20891,-25.0533889770508
20890,-22.7564427693685
20889,-24.54599609375
20888,-23.2532485961914
20887,-23.7937301635742
20886,-24.3797770182291
20885,-25.5049219767252
20884,-22.9109634399414
20883,-23.9384470621745
20882,-24.2428675333659
20881,-23.2865102132161
20880,-23.4508702596028
20879,-23.9174229939778
20878,-23.5123936971028
20877,-24.5612370808919
20876,-23.3076843261719
20875,-23.3714558919271
20874,-24.1911529541015
20873,-24.2551966349284
20872,-22.4519638061523
20871,-22.7269983927409
20870,-23.802463277181
20869,-24.968608601888
20868,-23.9936508178711
20867,-23.2540242513021
20866,-24.7683522542317
20865,-23.5237004597982
20864,-22.1547403971354
20863,-24.2111216227213
20862,-22.9663579305013
20861,-22.9272318522135
20860,-24.3115320841471
20859,-23.8932149251302
20858,-23.9319391886393
20857,-25.0872838338216
20856,-23.5058654785156
20855,-24.4300089518229
20854,-23.9625228881836
20853,-23.5180597941081
20852,-24.1768580118815
20851,-23.7472671508789
20850,-23.5885630289713
20849,-22.3904149373372
20848,-23.9902913411458
20847,-22.9004450480143
20846,-23.8779586791992
