"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
18193,-25.2213946024577
18192,-23.5093991597493
18191,-26.358194732666
18190,-24.4199114481608
18189,-25.5837361653646
18188,-25.2775901794433
18187,-26.2692919413248
18186,-24.8764188130696
18185,-25.6096087137858
18184,-27.9206858317057
18183,-25.2510042826334
18182,-25.2049710591634
18181,-26.1585156758626
18180,-26.0408856709798
18179,-25.3518928527832
18178,-26.4310846964518
18177,-26.7553746541341
18176,-23.9340906778971
18175,-25.1750066121419
18174,-26.5254908243815
18173,-22.5321881612142
18172,-24.630354309082
18171,-25.6532666524251
18170,-25.6272338867187
18169,-24.6603034973144
18168,-26.8840545654297
18167,-24.8269460042317
18166,-26.9584805806478
18165,-24.3285977681478
18164,-24.2261171976725
18163,-23.2257738749186
18162,-27.7291511535644
18161,-24.0988232930501
18160,-25.5310043334961
18159,-24.4919087727864
18158,-24.6720336914062
18157,-26.1405904134114
18156,-27.0632397969564
18155,-25.5996332804362
18154,-24.9890452067057
18153,-26.8059855143229
18152,-25.6551740010579
18151,-26.5591110229492
18150,-24.5693954467773
18149,-23.3857711791992
18148,-22.5893170674642
18147,-23.9063222249349
18146,-26.827178700765
18145,-25.3398104349772
18144,-25.276480102539
18143,-23.8720153808594
18142,-25.4259869893392
18141,-24.4799980163574
18140,-24.5393356323242
18139,-24.5729698181152
18138,-26.5566683451334
18137,-24.196220143636
18136,-25.0688524881998
18135,-27.9089149475097
18134,-28.510600789388
18133,-24.8452718098958
18132,-26.5021321614583
18131,-26.2831825256347
18130,-25.0314519246419
18129,-24.620884958903
18128,-24.7732007344564
18127,-28.4325215657552
18126,-26.6801780700683
18125,-25.8487673441569
18124,-27.0967226664225
18123,-29.4799357096354
18122,-26.3358406066894
18121,-26.2797988891601
18120,-27.911594136556
18119,-27.5579856872558
18118,-27.3051666259765
18117,-27.3130579630534
18116,-27.4299886067708
18115,-24.4542360941569
18114,-24.9806897481282
18113,-25.1235476175944
18112,-26.9217361450195
18111,-26.7590698242187
18110,-26.9901425679525
18109,-26.8599990844726
18108,-25.6064933776855
18107,-24.7926900227864
18106,-25.479106648763
18105,-25.1683347066243
18104,-26.8596773783366
18103,-26.9481135050456
18102,-25.3268569946289
18101,-25.7479169209798
18100,-25.9278307596842
18099,-24.938584391276
18098,-27.2819262186686
18097,-25.7123448689778
18096,-26.4050137837728
18095,-26.0430638631185
18094,-23.8482905069987
18093,-24.4179354349772
18092,-23.0404876708984
18091,-22.6455202738444
18090,-24.6440528869629
18089,-23.9319989522298
18088,-25.9070355733235
18087,-24.3616610209147
18086,-25.8940465291341
18085,-24.55056737264
18084,-23.3441947937011
18083,-23.6530860900879
18082,-26.2105926513672
18081,-25.2674278259277
18080,-27.6006848653157
18079,-25.5465810139974
18078,-24.3676869710286
18077,-28.7519198099772
18076,-26.3574165344238
18075,-27.9006675720215
18074,-28.1464523315429
18073,-26.4611254374186
18072,-26.454194132487
18071,-27.4162709554036
18070,-25.8661928812663
18069,-26.2528175354004
18068,-25.5377258300781
18067,-24.4100351969401
18066,-25.2526433308919
18065,-27.6199732462565
18064,-27.202609761556
18063,-24.6376327514648
18062,-25.1298800150553
18061,-25.2006477355957
18060,-25.2619588216146
18059,-26.0398111979166
18058,-26.794282023112
18057,-26.2685226440429
18056,-26.1846539815267
18055,-25.7065770467122
18054,-26.9461463928222
18053,-28.2668556213379
18052,-27.8488385518392
18051,-25.7544591267903
18050,-26.638535563151
18049,-26.702017211914
18048,-25.0596666971842
18047,-23.9985298156738
18046,-25.1699012756347
18045,-23.7384106953939
18044,-25.4143547058105
18043,-25.5186256408691
18042,-25.535258992513
18041,-26.8437154134114
18040,-25.3096539815267
18039,-25.7910420735677
18038,-25.3948310852051
18037,-27.4704600016276
18036,-25.4476544698079
18035,-25.0891988118489
18034,-25.7905601501465
18033,-24.7914540608724
18032,-27.2548965454101
18031,-26.7564084370931
18030,-25.2109003702799
18029,-25.9690994262695
18028,-24.1717844645182
18027,-27.2202921549479
18026,-25.2037249247233
18025,-24.7832448323567
18024,-28.0463406880696
