"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
7664,-19.5082305908203
7663,-21.4518531799316
7662,-21.0974067687988
7661,-21.9273297627767
7660,-21.3979604085286
7659,-19.5058654785156
7658,-21.6538808186849
7657,-21.4229657491048
7656,-20.5784833272298
7655,-20.4939432779948
7654,-20.472213490804
7653,-19.9211054484049
7652,-20.9197016398112
7651,-20.895299021403
7650,-23.3970054626465
7649,-19.4000419616699
7648,-16.9253931681315
7647,-18.8246063232422
7646,-20.2199577331543
7645,-18.7004671732584
7644,-21.4444501241048
7643,-21.8397137959798
7642,-20.4227966308594
7641,-22.3405797322591
7640,-20.3876950581868
7639,-20.8140637715657
