"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
14425,-0.217301432291644
14424,0.0437103271484602
14423,0.0448547363281477
14422,0.706943766276064
14421,0.0480031331380436
14420,0.895471191406273
14419,0.818180338541689
14418,1.44019470214846
14417,1.06975199381513
14416,0.308292643229189
14415,0.303938802083356
14414,-0.100129191080706
14413,0.33350524902346
14412,0.723850504557314
14411,0.786487833658877
14410,1.29522094726565
14409,1.17131449381513
14408,1.04934590657554
14407,0.718850708007835
14406,0.26038513183596
14405,-0.277410888671852
14404,0.230447387695335
14403,0.813857014973981
14402,1.09324544270836
14401,1.10412495930992
14400,0.622761027018252
14399,1.45523478190106
14398,0.0809824625651269
14397,0.483728027343773
14396,-0.555537923177061
14395,0.71351013183596
14394,1.09006144205731
14393,0.803267415364606
14392,0.609129842122419
14391,1.17604980468752
14390,1.62077229817711
14389,0.610584513346377
14388,1.33939005533856
14387,0.469089762369814
14386,0.860309855143252
14385,0.937788899739606
14384,0.99274597167971
14383,0.476088460286481
14382,0.658019002278669
14381,0.695911661783877
14380,1.49294433593752
14379,0.527586873372419
14378,1.70392761230471
14377,0.369424438476585
14376,1.11798502604169
14375,0.95166931152346
14374,1.15763244628909
14373,1.15039469401044
14372,0.84919128417971
14371,1.81338399251304
14370,1.22150573730471
14369,1.09531555175784
14368,1.67078043619794
14367,1.41262207031252
14366,1.21753845214846
14365,1.76668701171877
14364,0.785628255208356
14363,0.962269083658877
14362,0.692524210612002
14361,1.24830525716148
14360,1.87931722005211
14359,1.77112223307294
14358,1.356342569987
14357,2.14106140136721
14356,1.95438537597659
14355,1.3425486246745
14354,1.90706787109377
14353,1.42275390625002
14352,0.485477701822939
14351,0.999622599283877
14350,1.18955891927086
14349,1.61981099446617
14348,0.811690266927106
14347,1.2351267496745
14346,0.828129069010439
14345,0.97077331542971
14344,1.33557535807294
14343,1.62488708496096
14342,1.85236511230471
14341,1.44466044108075
14340,1.20936482747398
14339,2.0843444824219
14338,1.96357116699221
14337,1.81068318684898
14336,1.60896708170575
14335,1.71741638183596
14334,0.857802327473981
14333,1.58677571614586
14332,1.40319722493492
14331,0.715173339843773
14330,0.972406005859398
14329,0.779041544596377
14328,0.768614705403669
14327,1.53028259277346
14326,1.14929606119794
14325,1.41927490234377
14324,1.44179687500002
14323,1.40373128255211
14322,1.63322347005211
14321,0.905180867513044
14320,1.26044108072919
14319,1.63240458170575
14318,1.26811116536461
14317,1.84574788411461
14316,1.00686543782554
14315,1.54272359212242
14314,1.25567525227867
14313,2.16055196126304
14312,2.37374267578127
14311,1.60471496582034
14310,1.04846598307294
14309,1.66488545735679
14308,0.947925821940127
14307,1.78332926432294
14306,1.50542602539065
14305,2.31731567382815
14304,0.798969523112002
14303,1.90525716145836
14302,1.67444763183596
14301,1.45563659667971
14300,0.924778238932314
14299,0.975920613606794
14298,1.35675455729169
14297,0.557956949869814
14296,1.64139200846356
14295,2.18192443847659
14294,0.984913126627627
14293,0.444889322916689
14292,1.297748819987
14291,1.56516418457034
14290,1.10578308105471
14289,1.06788024902346
14288,1.60930786132815
14287,1.59047851562502
14286,1.41834920247398
14285,1.1577087402344
14284,1.73572184244794
14283,1.50820821126304
14282,1.41704203287763
14281,2.15743408203127
14280,2.23604736328127
14279,1.74322916666669
14278,1.73614400227867
14277,0.713001505533877
14276,0.689696248372419
14275,1.22074788411461
14274,1.38803507486981
14273,1.16091817220054
14272,1.36329040527346
14271,1.59273681640627
14270,0.857212320963564
14269,1.06582539876304
14268,0.737639363606794
14267,0.772266642252627
14266,1.53188476562502
14265,1.68213297526044
14264,1.04258117675784
14263,1.82951761881513
14262,1.68757019042971
14261,0.98529968261721
14260,0.561878458658877
14259,0.985976155598981
14258,0.149611409505231
14257,0.81769714355471
14256,1.2673278808594
14255,1.37200826009117
14254,1.1711364746094
14253,0.629469807942731
14252,1.35300598144534
14251,0.631473795572939
14250,0.757958984375023
14249,0.700641886393252
14248,0.447910563151064
14247,0.832986450195335
14246,0.927784220377627
14245,1.41328328450523
14244,1.62544657389325
14243,1.39137166341148
14242,0.637078857421898
14241,1.00765889485679
14240,1.01754659016929
14239,0.548023478190127
14238,0.358387247721377
14237,0.0720967610677311
14236,0.532220458984398
14235,-0.0311289469400814
14234,0.58503112792971
14233,0.308735148112002
14232,0.124800618489606
14231,0.897882080078148
14230,0.0316965738932519
14229,0.269316609700544
14228,0.65729675292971
14227,-0.0955973307291439
14226,0.765679931640648
14225,0.105961100260439
14224,0.863524373372419
14223,1.23048299153648
14222,0.842426554362002
14221,1.10568135579429
14220,0.327472941080752
14219,0.484409586588564
14218,1.5070994059245
14217,0.497242228190127
14216,0.604862467447939
14215,0.785496012369814
14214,0.606184895833356
14213,0.51447448730471
14212,0.445901489257835
14211,0.209400431315127
14210,0.652800496419294
14209,0.192554728190127
14208,-0.342016601562477
