"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21622,-17.3673487345377
21621,-13.4866724650065
21620,-17.4338795979817
21619,-12.8422556559245
21618,-13.2381093343099
21617,-15.3223861694336
21616,-13.8810384114583
21615,-16.7526789347331
21614,-14.1126007080078
21613,-16.1091445922851
21612,-14.3631601969401
21611,-12.232171122233
21610,-15.2383331298828
21609,-12.6699203491211
21608,-12.5445439656575
21607,-12.5944503784179
21606,-15.6604395548502
21605,-17.6168680826823
21604,-18.4290018717448
21603,-15.127294921875
21602,-17.4245590209961
21601,-16.0081568400065
21600,-12.960183207194
21599,-16.2230514526367
21598,-15.5081924438476
21597,-13.7733876546224
21596,-17.369970703125
21595,-18.1208760579427
21594,-10.8843088785807
21593,-11.5988983154297
21592,-13.4051981608073
21591,-11.3355010986328
21590,-11.6448374430338
21589,-14.2636118570963
21588,-15.4475769042969
21587,-14.3732818603515
21586,-10.6466100056966
21585,-14.8456532796224
21584,-15.0524073282877
21583,-14.0789906819661
21582,-13.5342748006185
21581,-16.8844334920247
21580,-14.2030395507812
21579,-13.6978998819987
21578,-12.7298772176107
21577,-13.332996114095
21576,-14.1857894897461
21575,-12.648794555664
21574,-12.2417282104492
21573,-13.9446980794271
21572,-13.0309280395508
21571,-13.7473256429036
21570,-13.6617009480794
21569,-13.6503458658854
21568,-11.0244354248047
21567,-14.3016749064127
21566,-13.8725087483724
21565,-16.3999008178711
21564,-16.0246185302734
21563,-17.3981791178385
21562,-16.6617467244466
21561,-14.1311528523763
21560,-11.9592854817708
21559,-15.0268005371094
21558,-12.3927062988281
21557,-14.4643183390299
21556,-10.9419464111328
21555,-13.2764724731445
21554,-14.7483301798502
21553,-12.6587865193685
21552,-13.1416483561198
21551,-12.817739868164
21550,-14.4474497477213
21549,-12.7249715169271
21548,-12.4301055908203
21547,-22.1393646240234
21546,-14.4034917195638
21545,-15.2061879475911
21544,-14.0596527099609
21543,-19.8824498494466
21542,-18.3969838460286
21541,-11.5660079956054
21540,-14.2219782511393
21539,-11.8850056966146
21538,-13.8635925292969
21537,-12.0253433227539
21536,-15.8648284912109
21535,-15.2450927734375
21534,-13.8249496459961
21533,-18.2949406941732
21532,-11.0541239420573
21531,-14.0845703125
21530,-13.6872823079427
21529,-12.8156417846679
21528,-17.2157246907552
21527,-21.5997350056966
21526,-13.9189666748047
21525,-17.4002746582031
21524,-12.7000132242838
21523,-13.8011611938476
21522,-14.1020975748698
21521,-14.9096308390299
21520,-14.5529388427734
21519,-14.861669921875
21518,-16.9394795735677
21517,-12.3202982584635
21516,-19.6569198608398
21515,-15.7613764444987
21514,-17.0079762776692
21513,-13.1230097452799
21512,-17.0193059285482
21511,-14.0918055216471
21510,-19.2229548136393
21509,-16.1443466186523
21508,-15.4843505859375
21507,-16.1649968465169
21506,-15.1179387410482
21505,-16.6453867594401
21504,-13.8949391682942
21503,-15.925769551595
21502,-13.6620747884114
21501,-12.8429016113281
21500,-19.9983276367187
21499,-14.2393122355143
21498,-15.7792826334635
21497,-13.9576502482096
21496,-12.0787109375
21495,-14.7629913330078
21494,-15.119736735026
21493,-15.0505711873372
21492,-14.8651158650716
21491,-17.2824030558268
21490,-12.8364980061849
21489,-12.1003122965495
21488,-11.349348449707
21487,-14.0403554280599
21486,-9.65143432617185
21485,-15.919655863444
21484,-15.7804601033528
21483,-12.5097081502278
21482,-15.5521428426107
21481,-15.1073338826497
21480,-16.5667760213216
21479,-13.0167500813802
21478,-15.0547419230143
21477,-12.1784754435221
21476,-14.7789469401041
21475,-11.3152221679687
21474,-13.0681823730469
21473,-15.6032852172851
21472,-15.6732467651367
21471,-13.2397165934245
21470,-15.7618342081705
21469,-11.3289347330729
21468,-14.5985931396484
21467,-14.3085998535156
21466,-13.8512761433919
21465,-12.9242691040039
21464,-11.775727335612
21463,-13.5406911214192
21462,-18.1881215413411
21461,-13.3406661987304
21460,-17.4389124552409
21459,-12.9580927530924
21458,-15.7884862263997
21457,-12.4799865722656
21456,-12.2600591023763
21455,-11.9948003133138
21454,-13.9823084513346
21453,-14.6431055704752
21452,-13.8488118489583
21451,-14.3030125935872
21450,-14.4473658243815
21449,-11.379372660319
21448,-16.0536687215169
21447,-8.48760579427081
21446,-12.6615865071614
21445,-17.5543273925781
21444,-14.2443044026692
21443,-18.2083394368489
21442,-16.5120223999023
21441,-14.4986862182617
21440,-13.5467590332031
21439,-13.8066594441732
21438,-13.2085734049479
21437,-13.2300959269205
21436,-15.0229934692383
21435,-15.7164037068685
21434,-15.5229832967122
21433,-17.9201466878255
21432,-10.1675374348958
21431,-15.492653910319
21430,-14.3511032104492
21429,-13.8241180419922
21428,-14.9832010904948
21427,-11.4738779703776
21426,-12.1040786743164
21425,-15.853857421875
21424,-21.0785024007161
21423,-18.4757598876953
21422,-15.6896016438802
21421,-16.0040369669596
21420,-15.4267842610677
21419,-13.8941711425781
21418,-13.6519454956054
21417,-13.4655746459961
21416,-12.9865275065104
21415,-18.1558390299479
21414,-18.8179077148437
21413,-14.32542775472
21412,-15.7158823649088
21411,-15.6952321370442
21410,-14.5511993408203
21409,-13.8849039713541
21408,-14.0927973429362
21407,-15.9908610026041
21406,-13.697737121582
21405,-16.1034225463867
21404,-13.3607365926107
21403,-10.0203816731771
21402,-14.7071161905924
21401,-14.1653477986653
21400,-14.5728363037109
21399,-15.1943801879883
21398,-11.0343841552734
21397,-13.2479690551758
21396,-19.7916753133138
21395,-13.9605926513672
21394,-11.7023885091146
21393,-20.2367156982422
21392,-15.1231903076172
21391,-15.5995544433594
21390,-15.3028091430664
21389,-10.3825693766276
21388,-14.4264892578125
21387,-12.8528299967448
21386,-14.1318751017252
21385,-15.6547403971354
21384,-11.677842203776
21383,-14.5256993611653
21382,-15.8810434977213
21381,-17.4723470052083
21380,-17.7700205485026
21379,-15.3405263264974
21378,-15.6993748982747
21377,-13.1701237996419
21376,-18.9687891642252
21375,-18.3511515299479
21374,-13.9413004557291
21373,-11.400493367513
21372,-17.2644638061523
21371,-12.7119710286458
21370,-15.5395263671875
21369,-16.3162190755208
21368,-14.928444925944
21367,-11.8280497233073
21366,-14.9350443522135
21365,-15.1700729370117
21364,-12.665396118164
21363,-17.7613179524739
21362,-12.7000284830729
21361,-13.9771916707357
21360,-20.0095911661784
21359,-15.5597010294596
21358,-13.9646209716797
21357,-13.477875773112
21356,-14.4108184814453
21355,-14.077993774414
21354,-13.7081410725911
21353,-11.1070948282877
21352,-14.9260518391927
21351,-12.4513407389323
21350,-13.5424001057942
21349,-11.5852645874023
21348,-14.5458435058594
21347,-13.1708841959635
21346,-19.1857920328776
21345,-16.022553507487
21344,-15.5873067220052
21343,-20.0255137125651
21342,-13.8008483886719
21341,-12.9949986775716
21340,-12.9494918823242
21339,-20.6220687866211
21338,-13.2521118164062
21337,-12.2490905761719
21336,-11.1033182779948
