"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
20950,-22.0203587849935
20949,-24.0910120646159
20948,-23.250102742513
20947,-25.3203872680664
20946,-20.8353154500325
20945,-22.7431498209635
20944,-20.5903076171875
20943,-20.5013692220052
20942,-23.6340927124023
20941,-24.0475601196289
20940,-13.7009974161784
20939,-20.5253000895182
20938,-23.5373163859049
20937,-20.6032368977864
20936,-23.5347274780273
20935,-19.2381983439127
20934,-21.9396169026692
20933,-21.0431350708008
20932,-26.8952748616536
20931,-26.479221089681
20930,-24.655121866862
20929,-24.6594273885091
20928,-25.1813898722331
20927,-22.4724716186523
20926,-19.9393549601237
20925,-25.6005208333333
20924,-22.4599797566732
20923,-25.4761413574219
20922,-23.0784896850586
20921,-24.6154083251953
20920,-17.9254135131836
20919,-22.2224665323893
20918,-15.5646448771159
20917,-17.2242441813151
20916,-20.1326202392578
20915,-21.7662923177083
20914,-22.7938115437825
20913,-19.6381922403971
20912,-22.6391662597656
20911,-21.7372802734375
20910,-21.9585734049479
20909,-18.8409205118815
20908,-21.2242314656575
20907,-20.5463114420573
20906,-19.5368662516276
20905,-23.2355814615885
20904,-23.4728302001953
20903,-21.7172709147135
20902,-21.4220616658528
20901,-23.1827682495117
20900,-16.0288197835286
20899,-22.2892440795898
20898,-26.4843938191732
20897,-21.3916559855143
20896,-26.8136327107747
20895,-28.2510640462239
20894,-21.089702351888
20893,-18.262668355306
20892,-22.205430094401
20891,-25.4517349243164
20890,-26.3500579833984
20889,-26.6966613769531
20888,-25.5608530680338
20887,-28.1453282674153
20886,-21.5896591186523
20885,-23.1214609781901
20884,-21.0437530517578
20883,-21.5050262451172
20882,-27.1092895507812
20881,-26.4037511189778
20880,-30.5355463663737
20879,-23.0658147176107
20878,-20.5623051961263
20877,-20.8138793945312
20876,-27.3949239095052
20875,-22.1231419881185
20874,-27.9132751464844
20873,-23.4166905721028
20872,-22.5673634847005
20871,-24.2799082438151
20870,-23.3945755004883
20869,-21.0189270019531
20868,-20.6782389322916
20867,-27.5915028889974
20866,-22.3737777709961
20865,-23.2085352579752
20864,-20.8188028971354
20863,-21.9909881591797
20862,-21.8430287679036
20861,-23.7425877888997
20860,-21.1836125691732
20859,-28.7218943277995
20858,-23.7666865030924
20857,-23.1552541097005
20856,-21.9336507161458
20855,-18.7877639770508
20854,-22.3168090820312
20853,-22.2418146769206
20852,-23.3149551391601
20851,-24.991079711914
20850,-26.6505238850911
20849,-23.0237970987956
20848,-20.9039469401041
20847,-20.8902776082357
20846,-23.1570775349935
20845,-22.1192586263021
20844,-24.553559366862
20843,-22.1338307698567
20842,-19.0425145467122
20841,-24.596413675944
20840,-25.0166203816732
20839,-25.7368123372396
20838,-26.0816864013672
20837,-23.2065719604492
20836,-21.2879928588867
20835,-20.6836507161458
20834,-20.5835428873698
20833,-14.0399408976237
20832,-15.4266011555989
20831,-23.1422612508138
20830,-21.1782872517903
20829,-26.4265909830729
20828,-20.3788055419922
20827,-22.540879313151
20826,-17.109467569987
20825,-21.4507074991862
20824,-21.8684219360351
20823,-21.9138880411784
20822,-23.347395324707
20821,-21.6402903238932
20820,-25.9165990193685
20819,-31.0535008748372
20818,-29.0712061564127
20817,-22.4439351399739
20816,-19.9350799560547
20815,-19.1580846150716
20814,-23.8071324666341
20813,-21.1047907511393
20812,-27.5528345743815
20811,-23.3665654500325
20810,-15.9166905721028
20809,-20.1771326700846
20808,-19.0620152791341
20807,-25.037336730957
20806,-19.6002283732096
20805,-19.708364868164
20804,-19.2849436442057
20803,-21.321880086263
20802,-16.3418716430664
20801,-17.3575627644857
20800,-23.1725168863932
20799,-19.7822682698567
20798,-26.6451400756836
20797,-23.0211217244466
20796,-24.83421681722
20795,-22.7516260782877
20794,-23.9840682983398
20793,-20.0268132527669
20792,-23.7108037312825
20791,-21.7337910970052
20790,-23.7504892985026
20789,-24.0738204956054
20788,-27.4832799275716
20787,-25.7173370361328
20786,-23.8061381022135
20785,-19.3289754231771
20784,-24.3429219563802
20783,-25.2863398234049
20782,-24.5970545450846
20781,-23.5970342000325
20780,-20.8691848754883
20779,-18.7216501871745
20778,-22.9736134847005
20777,-19.4011240641276
20776,-16.6770334879557
20775,-24.4327860514323
20774,-18.1156550089518
20773,-15.3124170939127
20772,-23.7403778076172
20771,-25.5862996419271
20770,-22.5648534138997
20769,-21.2380584716797
20768,-23.8281539916992
20767,-24.3770304361979
20766,-19.1630920410156
20765,-20.3193064371745
20764,-21.7838602701823
20763,-21.4341339111328
20762,-20.4086898803711
20761,-20.671125793457
20760,-24.4626754760742
20759,-20.5638946533203
20758,-23.8089736938476
20757,-23.2966496785482
20756,-23.5371968587239
20755,-28.7887354532877
20754,-26.4877380371094
20753,-24.1258021036784
20752,-21.6133992513021
20751,-25.9655721028646
20750,-21.0708806355794
20749,-27.2978652954101
20748,-24.9631637573242
20747,-24.0569315592448
20746,-25.9760243733724
20745,-21.7999048868815
20744,-22.7973490397135
20743,-19.9414428710937
20742,-20.3537302652995
20741,-21.2602193196614
20740,-17.3960428873698
20739,-21.1078501383463
20738,-24.0491953531901
20737,-29.2512217203776
20736,-25.0439565022786
20735,-19.8526850382487
20734,-25.2259785970052
20733,-23.8555638631185
20732,-24.1425638834635
20731,-25.0449076334635
20730,-19.7421045939127
20729,-22.1806955973307
20728,-22.5347274780273
20727,-24.0370264689127
20726,-28.474223836263
20725,-20.9324172973633
20724,-15.3017740885416
20723,-18.5030171712239
20722,-19.0832758585612
20721,-21.3100774129232
20720,-27.8255574544271
20719,-19.283176167806
20718,-17.2556289672851
20717,-20.0521581013997
20716,-21.0765747070312
20715,-21.4233408610026
20714,-22.9311126708984
20713,-21.0787592569987
20712,-23.1106272379557
20711,-19.203840637207
20710,-18.5952616373698
20709,-24.4312627156575
20708,-25.8265543619791
20707,-25.7767954508463
20706,-16.8743245442708
20705,-20.9915120442708
20704,-20.5910120646159
20703,-22.8375432332357
20702,-27.6862192789713
20701,-22.4759760538737
20700,-18.2110656738281
20699,-18.7209406534831
20698,-23.4961888631185
20697,-20.7651835123698
20696,-21.7339182535807
20695,-23.8587656656901
20694,-19.8868189493815
20693,-20.0308517456054
20692,-25.6580922444661
20691,-25.1013651529948
20690,-18.1353057861328
20689,-28.2121821085612
20688,-22.1279230753581
20687,-23.7887608846028
20686,-19.0348292032877
20685,-24.5902618408203
20684,-24.1476043701172
20683,-27.3768269856771
20682,-27.4521850585937
20681,-24.777700805664
20680,-27.7310012817383
20679,-19.4015182495117
20678,-21.1087707519531
20677,-26.5446355183919
20676,-23.2754450480143
20675,-24.3659525553385
20674,-22.0549860636393
20673,-20.6427266438802
20672,-20.9404383341471
20671,-23.9489425659179
20670,-22.304296875
