"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4718,-35.5921183268229
4717,-30.6322540283203
4716,-33.6568054199219
4715,-35.9246836344401
4714,-33.190049235026
4713,-33.0264495849609
4712,-32.7131637573242
4711,-34.6072118123372
4710,-33.3405008951823
4709,-32.9598322550455
4708,-30.6200571695963
4707,-30.1393671671549
4706,-33.6379099527995
4705,-30.8878946940104
4704,-32.5905186971028
4703,-36.9342636108398
4702,-35.2449071248372
4701,-34.8463806152344
4700,-35.8522577921549
4699,-37.8259694417318
4698,-33.4732116699219
4697,-29.041965230306
4696,-34.5970011393229
4695,-34.4102106730143
4694,-31.3576822916666
4693,-33.040380859375
4692,-33.1035649617513
4691,-34.8781138102213
4690,-34.2948338826497
4689,-32.5826527913411
4688,-32.5829274495443
4687,-33.0333516438802
4686,-32.6865804036458
4685,-35.6391408284505
4684,-30.5549123128255
4683,-32.8377161661784
4682,-33.8553553263346
4681,-36.1872212727864
4680,-31.7722559611002
4679,-34.5688969930013
4678,-32.5050008138021
4677,-34.0274337768554
4676,-34.2750610351562
4675,-32.1725296020508
4674,-36.5451772054036
4673,-32.8012247721354
4672,-36.2857955932617
4671,-34.7508504231771
4670,-34.575900777181
4669,-38.580539449056
4668,-32.884375
4667,-33.7672714233398
4666,-30.6955551147461
4665,-31.8011510213216
4664,-35.694085184733
4663,-35.4176874796549
4662,-33.8082692464193
4661,-31.1759373982747
4660,-33.7957926432291
4659,-33.3745508829752
4658,-34.1870330810547
4657,-34.4715357462565
4656,-36.2591028849284
4655,-35.038926188151
4654,-31.4136566162109
4653,-33.3753087361653
4652,-34.3783808390299
4651,-34.6153600056966
4650,-35.0669718424479
4649,-33.9452677408854
4648,-30.5350123087565
4647,-34.1821095784505
4646,-32.0409327189127
4645,-36.1882080078125
4644,-34.4841166178385
4643,-32.9701395670573
4642,-30.7665771484375
4641,-34.227880859375
4640,-32.0691970825195
4639,-32.3911677042643
4638,-32.7623962402344
4637,-34.4418523152669
4636,-37.608859761556
4635,-36.6822087605794
4634,-31.9832494099935
4633,-32.8507090250651
4632,-33.9796101888021
4631,-32.5178919474284
4630,-32.328601582845
4629,-34.4625254313151
4628,-37.6729237874349
4627,-30.0653645833333
4626,-31.8731369018554
4625,-34.4403111775716
4624,-37.4970306396484
4623,-31.2771413167317
4622,-35.1144088745117
4621,-30.3316965738932
4620,-36.4806376139323
4619,-33.3963200887044
4618,-31.5751912434896
4617,-31.9180104573567
4616,-34.602039082845
4615,-32.3275385538737
4614,-34.9768534342448
4613,-31.8502970377604
4612,-36.3492670694987
4611,-35.9948944091797
4610,-34.3474945068359
4609,-36.1656122843424
4608,-33.771960957845
4607,-35.3630711873372
4606,-32.801491800944
4605,-35.3959513346354
4604,-33.6709833780924
4603,-30.5361490885416
4602,-30.2759129842122
4601,-35.0538772583008
4600,-36.1430343627929
4599,-32.4978342692057
4598,-34.4923182169596
4597,-34.4282796223958
4596,-30.9757853190104
4595,-30.3241612752278
4594,-35.8908167521159
4593,-32.8269332885742
4592,-34.9533014933268
4591,-37.3748662312825
4590,-34.9872802734375
4589,-31.5694971720377
4588,-32.2650639851888
4587,-33.9751749674479
4586,-36.7687947591146
4585,-35.1901535034179
4584,-32.7316141764323
4583,-34.097151184082
4582,-31.3567642211914
4581,-34.0939214070638
4580,-28.4870285034179
4579,-35.4881067911784
4578,-30.0069564819336
4577,-30.469585164388
4576,-32.5763916015625
4575,-32.0958236694336
4574,-35.6365951538086
4573,-30.8193852742513
4572,-33.3107716878255
4571,-32.0305338541666
4570,-34.441867574056
4569,-31.9959218343099
4568,-35.2234176635742
4567,-32.9761184692383
4566,-34.1554092407226
4565,-33.02451171875
4564,-33.5622467041015
4563,-31.2100560506185
4562,-34.3615783691406
4561,-31.6508977254232
4560,-32.4067647298177
4559,-36.6244542439778
4558,-35.855571492513
4557,-33.1645670572916
4556,-32.2027267456054
4555,-34.870219930013
4554,-34.7667551676432
4553,-31.0730473836263
4552,-34.2570785522461
4551,-35.3849904378255
4550,-31.4856806437174
4549,-34.3403737386068
4548,-31.6556457519531
4547,-35.835183207194
4546,-36.5171010335286
4545,-31.0971995035807
4544,-36.3089991251627
4543,-34.088735961914
4542,-28.664399210612
4541,-31.7391977945963
4540,-34.2581797281901
4539,-32.1357279459635
4538,-34.2644154866536
4537,-35.32103322347
4536,-37.4152206420898
4535,-31.4024922688802
4534,-35.6562103271484
4533,-33.46165822347
4532,-34.2989715576172
4531,-33.4745595296224
4530,-37.1094294230143
4529,-37.6650019327799
4528,-36.9712203979492
4527,-33.6390060424804
4526,-31.9565032958984
4525,-35.3991200764974
4524,-32.7085454305013
4523,-34.3858067830403
4522,-30.6057139078776
4521,-34.5096089680989
4520,-35.0233978271484
4519,-35.1654622395833
4518,-32.2414891560872
4517,-31.9449295043945
4516,-34.5451568603515
4515,-30.2778457641601
4514,-37.734223429362
4513,-36.5696014404297
4512,-36.9666122436523
4511,-35.5551513671875
4510,-33.0573333740234
4509,-33.8722824096679
4508,-39.1115758260091
4507,-33.91917775472
4506,-35.0514078776041
4505,-33.4061976114909
4504,-32.3940007527669
4503,-35.229953511556
4502,-33.1889099121094
4501,-33.3739354451497
4500,-33.2889923095703
4499,-36.2365198771159
4498,-34.8300740559896
4497,-36.2616612752278
