"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
16966,-47.6437133789062
16965,-51.8218546549479
16964,-48.9471954345703
16963,-52.6779591878255
16962,-47.9425923665364
16961,-49.8599253336588
16960,-46.248627726237
16959,-51.0983693440755
16958,-47.8681752522786
16957,-46.449067179362
16956,-45.5368459065755
16955,-49.2829447428385
16954,-53.2951670328776
16953,-51.1499338785807
16952,-48.3517364501953
16951,-46.5778310139974
16950,-47.3402974446614
16949,-47.7674825032552
16948,-48.2790232340495
16947,-46.90732421875
16946,-46.6966206868489
16945,-47.7492279052734
16944,-47.5298166910807
16943,-45.8087778727213
16942,-49.8200032552083
16941,-48.0247304280599
16940,-50.1892201741536
16939,-48.7391876220703
16938,-44.9215810139974
16937,-47.9746256510416
16936,-46.6275797526041
16935,-47.9537007649739
16934,-45.7427480061849
16933,-49.8289957682291
16932,-48.1423553466797
16931,-49.3620869954427
16930,-47.9779418945312
16929,-44.8909006754557
16928,-47.2869171142578
16927,-47.4828501383463
16926,-49.6577768961588
16925,-48.7147888183594
16924,-44.1635040283203
16923,-50.2901265462239
16922,-46.8185434977213
16921,-48.8258066813151
16920,-48.8464823404948
16919,-51.1392171223958
16918,-46.6452341715495
16917,-47.2787485758463
16916,-46.2011220296224
16915,-48.8114837646484
16914,-48.1822774251302
16913,-49.3741414388021
16912,-46.1311350504557
16911,-47.6609151204427
16910,-49.9831298828125
16909,-47.3006093343099
16908,-49.0197865804036
16907,-45.4553741455078
16906,-46.146576944987
16905,-46.9133717854818
16904,-49.9284830729166
16903,-48.6021280924479
16902,-46.2044942220052
16901,-48.5436665852864
16900,-45.7492940266927
16899,-48.8909464518229
16898,-51.1743733723958
16897,-49.8944966634114
16896,-48.9377451578776
16895,-43.9530904134114
16894,-49.876313273112
16893,-45.1191721598307
16892,-49.0808725992838
16891,-46.0180623372396
16890,-45.3256540934245
16889,-48.1670491536458
16888,-49.6124684651693
16887,-47.9774536132812
16886,-48.5795603434245
16885,-46.9771840413411
16884,-47.9146891276041
16883,-49.9971069335937
16882,-51.8332173665364
16881,-49.4465291341146
16880,-48.8249827067057
16879,-45.3316864013672
16878,-48.2626556396484
16877,-48.7078867594401
16876,-48.8087422688802
16875,-48.3117533365885
16874,-47.5245524088541
16873,-47.7001047770182
16872,-47.9247090657552
16871,-47.5602274576823
16870,-48.6570495605469
16869,-46.5002604166666
16868,-47.5227722167969
16867,-48.5839803059896
16866,-46.8117584228515
16865,-48.0576182047526
16864,-47.8329783121745
16863,-49.3718221028646
16862,-46.0736755371094
16861,-49.0942545572916
16860,-46.0631062825521
16859,-48.1070566813151
16858,-48.4396982828776
16857,-48.3161732991536
16856,-46.5021626790364
16855,-48.2355305989583
16854,-46.6657826741536
16853,-48.5729532877604
16852,-49.7381907145182
16851,-47.6447255452474
16850,-48.351919555664
16849,-47.4829111735026
16848,-48.2433634440104
16847,-46.6332000732422
16846,-49.5259511311849
16845,-48.6145334879557
16844,-50.0680603027344
16843,-48.2172861735026
16842,-47.9202280680338
16841,-47.8436696370443
16840,-44.1232360839844
16839,-48.2524220784505
16838,-50.1456512451172
16837,-48.9809071858724
16836,-45.3457143147786
16835,-47.5709594726562
16834,-47.101416015625
16833,-46.6897389729818
16832,-47.6471466064453
